"","colony","year","Site","track","sample","calc","density","extension","StavR","WtavR","WtsdR","winSlope","StsdR","sumSlope","WcsavR","WcssdR","ScsavR","ScssdR","gulf","dia","height","tf"
"403","ras04",2010,"RasGhanada","t2","ras04_t2",0.627,1.412222588,0.444,33.6882608695652,22.6084444444444,1.27084322277726,0.0843055521257768,0.629179840632689,-0.0315172243486851,0.0957777777777778,0.0719482925717838,0.0869891304347826,0.0417871357683087,"gulf",14,7.5,TRUE
"404","ras04",2011,"RasGhanada","t1","ras04_t1",0.642,1.497053722,0.4288,33.5839130434783,21.5324444444444,0.779243815403878,0.0969096596287608,0.69280122027679,-0.106186360456023,0.146588888888889,0.0975680568518851,0.08575,0.0471202868048511,"gulf",14,7.5,TRUE
"405","ras04",2006,"RasGhanada","t1","ras04_t1",0.671,1.304615111,0.5146,32.9596739130435,21.7582222222222,1.09764771755795,0.0672182573980327,0.561227953309285,-0.0512227847059308,0.130355555555556,0.0668621441258327,0.091695652173913,0.0508137601703212,"gulf",14,7.5,TRUE
"406","ras04",2000,"RasGhanada","t1","ras04_t1",0.7,1.476630503,0.4742,33.1098913043478,21.5471428571429,0.960271125735141,0.11710507470058,0.597041229576036,-0.0315652961270939,0.135461538461538,0.0874837518491682,0.108978260869565,0.0385104462097216,"gulf",14,7.5,TRUE
"407","ras04",2011,"RasGhanada","t2","ras04_t2",0.664,1.54752666,0.4288,33.5839130434783,21.5324444444444,0.779243815403878,0.0969096596287608,0.69280122027679,-0.106186360456023,0.146588888888889,0.0975680568518851,0.08575,0.0471202868048511,"gulf",14,7.5,TRUE
"408","ras04",2003,"RasGhanada","t2","ras04_t2",0.457,1.351073311,0.338,33.4290217391304,21.5362222222222,0.982703880298921,0.0726702061982961,0.54454953615297,-0.0937485286249331,0.124166666666667,0.078964399601937,0.0712065217391304,0.0395158997193015,"gulf",14,7.5,TRUE
"409","ras04",2009,"RasGhanada","t2","ras04_t2",0.592,1.333759719,0.444,33.2797826086957,21.4176666666667,1.29473093816715,0.075922541877598,0.565393917452267,-0.100352224554472,0.118788888888889,0.0903467097632431,0.0872065217391304,0.049732369020871,"gulf",14,7.5,TRUE
"410","ras04",2002,"RasGhanada","t1","ras04_t1",0.579,1.433689952,0.4036,33.7447826086957,22.1004444444444,1.55708306310814,0.0902982261184509,0.684361382364786,-0.0545007202535292,0.131255555555556,0.0704171456890384,0.0722717391304348,0.0429042130826204,"gulf",14,7.5,TRUE
"411","ras04",2004,"RasGhanada","t2","ras04_t2",0.661,1.424543963,0.4642,33.2467391304348,22.4606593406593,1.04552677015284,0.069131003827633,0.844004203801379,-0.0416204469687615,0.123208791208791,0.0727593470869729,0.0622608695652174,0.0356422608664926,"gulf",14,7.5,TRUE
"412","ras04",2003,"RasGhanada","t1","ras04_t1",0.495,1.464523537,0.338,33.4290217391304,21.5362222222222,0.982703880298921,0.0726702061982961,0.54454953615297,-0.0937485286249331,0.124166666666667,0.078964399601937,0.0712065217391304,0.0395158997193015,"gulf",14,7.5,TRUE
"413","ras04",2006,"RasGhanada","t2","ras04_t2",0.719,1.35798552,0.5297,32.9596739130435,21.7582222222222,1.09764771755795,0.0672182573980327,0.561227953309285,-0.0512227847059308,0.130355555555556,0.0668621441258327,0.091695652173913,0.0508137601703212,"gulf",14,7.5,TRUE
"414","ras04",2008,"RasGhanada","t1","ras04_t1",0.604,1.360763025,0.444,32.9261956521739,21.0805494505495,1.74853294865366,0.111707042021649,0.770633879792594,-0.0354045355393671,0.12878021978022,0.0946182742741476,0.0762173913043478,0.0429049104715355,"gulf",14,7.5,TRUE
"415","ras04",2009,"RasGhanada","t1","ras04_t1",0.585,1.316818455,0.444,33.2797826086957,21.4176666666667,1.29473093816715,0.075922541877598,0.565393917452267,-0.100352224554472,0.118788888888889,0.0903467097632431,0.0872065217391304,0.049732369020871,"gulf",14,7.5,TRUE
"416","ras04",2002,"RasGhanada","t2","ras04_t2",0.537,1.329604272,0.4036,33.7447826086957,22.1004444444444,1.55708306310814,0.0902982261184509,0.684361382364786,-0.0545007202535292,0.131255555555556,0.0704171456890384,0.0722717391304348,0.0429042130826204,"gulf",14,7.5,TRUE
"417","ras04",2008,"RasGhanada","t2","ras04_t2",0.608,1.353539844,0.449,32.9261956521739,21.0805494505495,1.74853294865366,0.111707042021649,0.770633879792594,-0.0354045355393671,0.12878021978022,0.0946182742741476,0.0762173913043478,0.0429049104715355,"gulf",14,7.5,TRUE
"418","ras04",2012,"RasGhanada","t2","ras04_t2",0.586,1.635825125,0.3582,33.6228260869565,20.5321978021978,0.84353331251851,0.0911841791167634,0.492774888058435,-0.0692575215047126,0.15010989010989,0.111951522301143,0.0614782608695652,0.0412836551380516,"gulf",14,7.5,TRUE
"419","ras07",2008,"RasGhanada","t2","ras07_t2",0.758,1.549129533,0.4894,32.9261956521739,21.0805494505495,1.74853294865366,0.111707042021649,0.770633879792594,-0.0354045355393671,0.12878021978022,0.0946182742741476,0.0762173913043478,0.0429049104715355,"gulf",11,4,TRUE
"420","ras07",2012,"RasGhanada","t2","ras07_t2",0.463,1.256259923,0.3683,33.6228260869565,20.5321978021978,0.84353331251851,0.0911841791167634,0.492774888058435,-0.0692575215047126,0.15010989010989,0.111951522301143,0.0614782608695652,0.0412836551380516,"gulf",11,4,TRUE
"421","ras07",2009,"RasGhanada","t2","ras07_t2",0.321,1.554105806,0.2068,33.2797826086957,21.4176666666667,1.29473093816715,0.075922541877598,0.565393917452267,-0.100352224554472,0.118788888888889,0.0903467097632431,0.0872065217391304,0.049732369020871,"gulf",11,4,TRUE
"422","ras07",2006,"RasGhanada","t1","ras07_t1",0.563,1.394170038,0.4036,32.9596739130435,21.7582222222222,1.09764771755795,0.0672182573980327,0.561227953309285,-0.0512227847059308,0.130355555555556,0.0668621441258327,0.091695652173913,0.0508137601703212,"gulf",11,4,TRUE
"423","ras07",2013,"RasGhanada","t1","ras07_t1",0.468,0.908472628,0.5146,33.3086956521739,21.9357777777778,1.09910175560025,0.065018232703626,0.568953574635733,-0.0238630283574104,0.129616438356164,0.0926067897284274,0.0717640449438202,0.0569728847929813,"gulf",11,4,TRUE
"424","ras07",2011,"RasGhanada","t1","ras07_t1",0.367,1.120293377,0.3279,33.5839130434783,21.5324444444444,0.779243815403878,0.0969096596287608,0.69280122027679,-0.106186360456023,0.146588888888889,0.0975680568518851,0.08575,0.0471202868048511,"gulf",11,4,TRUE
"425","ras07",2009,"RasGhanada","t1","ras07_t1",0.372,1.41699776,0.2623,33.2797826086957,21.4176666666667,1.29473093816715,0.075922541877598,0.565393917452267,-0.100352224554472,0.118788888888889,0.0903467097632431,0.0872065217391304,0.049732369020871,"gulf",11,4,TRUE
"426","ras07",2013,"RasGhanada","t2","ras07_t2",0.624,1.289152851,0.4843,33.3086956521739,21.9357777777778,1.09910175560025,0.065018232703626,0.568953574635733,-0.0238630283574104,0.129616438356164,0.0926067897284274,0.0717640449438202,0.0569728847929813,"gulf",11,4,TRUE
"427","ras07",2012,"RasGhanada","t1","ras07_t1",0.54,1.050146214,0.5146,33.6228260869565,20.5321978021978,0.84353331251851,0.0911841791167634,0.492774888058435,-0.0692575215047126,0.15010989010989,0.111951522301143,0.0614782608695652,0.0412836551380516,"gulf",11,4,TRUE
"428","ras07",2007,"RasGhanada","t2","ras07_t2",0.398,1.54776712,0.2573,33.4325,20.8367777777778,1.26420275341727,0.0485438531505948,0.771249343241567,-0.0764327283203688,0.125777777777778,0.0722784530930422,0.0716521739130435,0.051064371093965,"gulf",11,4,TRUE
"429","ras07",2010,"RasGhanada","t2","ras07_t2",0.61,1.589398853,0.3835,33.6882608695652,22.6084444444444,1.27084322277726,0.0843055521257768,0.629179840632689,-0.0315172243486851,0.0957777777777778,0.0719482925717838,0.0869891304347826,0.0417871357683087,"gulf",11,4,TRUE
"430","ras07",2006,"RasGhanada","t2","ras07_t2",0.562,1.465313207,0.3835,32.9596739130435,21.7582222222222,1.09764771755795,0.0672182573980327,0.561227953309285,-0.0512227847059308,0.130355555555556,0.0668621441258327,0.091695652173913,0.0508137601703212,"gulf",11,4,TRUE
"431","ras07",2011,"RasGhanada","t2","ras07_t2",0.42,1.387827772,0.3027,33.5839130434783,21.5324444444444,0.779243815403878,0.0969096596287608,0.69280122027679,-0.106186360456023,0.146588888888889,0.0975680568518851,0.08575,0.0471202868048511,"gulf",11,4,TRUE
"432","ras07",2010,"RasGhanada","t1","ras07_t1",0.424,1.333943005,0.3179,33.6882608695652,22.6084444444444,1.27084322277726,0.0843055521257768,0.629179840632689,-0.0315172243486851,0.0957777777777778,0.0719482925717838,0.0869891304347826,0.0417871357683087,"gulf",11,4,TRUE
"433","ras07",2008,"RasGhanada","t1","ras07_t1",0.511,1.534394661,0.333,32.9261956521739,21.0805494505495,1.74853294865366,0.111707042021649,0.770633879792594,-0.0354045355393671,0.12878021978022,0.0946182742741476,0.0762173913043478,0.0429049104715355,"gulf",11,4,TRUE
"434","ras07",2007,"RasGhanada","t1","ras07_t1",0.551,1.517027294,0.3633,33.4325,20.8367777777778,1.26420275341727,0.0485438531505948,0.771249343241567,-0.0764327283203688,0.125777777777778,0.0722784530930422,0.0716521739130435,0.051064371093965,"gulf",11,4,TRUE
"435","ras09",2012,"RasGhanada","t2","ras09_t2",0.552,1.33344834,0.4137,33.6228260869565,20.5321978021978,0.84353331251851,0.0911841791167634,0.492774888058435,-0.0692575215047126,0.15010989010989,0.111951522301143,0.0614782608695652,0.0412836551380516,"gulf",18,5,TRUE
"436","ras09",2007,"RasGhanada","t1","ras09_t1",0.492,1.598221128,0.3078,33.4325,20.8367777777778,1.26420275341727,0.0485438531505948,0.771249343241567,-0.0764327283203688,0.125777777777778,0.0722784530930422,0.0716521739130435,0.051064371093965,"gulf",18,5,TRUE
"437","ras09",2013,"RasGhanada","t1","ras09_t1",0.3,1.418028685,0.2119,33.3086956521739,21.9357777777778,1.09910175560025,0.065018232703626,0.568953574635733,-0.0238630283574104,0.129616438356164,0.0926067897284274,0.0717640449438202,0.0569728847929813,"gulf",18,5,TRUE
"438","ras09",2008,"RasGhanada","t2","ras09_t2",0.592,1.347950399,0.4389,32.9261956521739,21.0805494505495,1.74853294865366,0.111707042021649,0.770633879792594,-0.0354045355393671,0.12878021978022,0.0946182742741476,0.0762173913043478,0.0429049104715355,"gulf",18,5,TRUE
"439","ras09",2006,"RasGhanada","t1","ras09_t1",0.534,1.763206791,0.3027,32.9596739130435,21.7582222222222,1.09764771755795,0.0672182573980327,0.561227953309285,-0.0512227847059308,0.130355555555556,0.0668621441258327,0.091695652173913,0.0508137601703212,"gulf",18,5,TRUE
"440","ras09",2011,"RasGhanada","t1","ras09_t1",0.465,1.462539626,0.3179,33.5839130434783,21.5324444444444,0.779243815403878,0.0969096596287608,0.69280122027679,-0.106186360456023,0.146588888888889,0.0975680568518851,0.08575,0.0471202868048511,"gulf",18,5,TRUE
"441","ras09",2010,"RasGhanada","t1","ras09_t1",0.683,1.411224351,0.4843,33.6882608695652,22.6084444444444,1.27084322277726,0.0843055521257768,0.629179840632689,-0.0315172243486851,0.0957777777777778,0.0719482925717838,0.0869891304347826,0.0417871357683087,"gulf",18,5,TRUE
"442","ras09",2007,"RasGhanada","t2","ras09_t2",0.505,1.562776861,0.3229,33.4325,20.8367777777778,1.26420275341727,0.0485438531505948,0.771249343241567,-0.0764327283203688,0.125777777777778,0.0722784530930422,0.0716521739130435,0.051064371093965,"gulf",18,5,TRUE
"443","ras09",2011,"RasGhanada","t2","ras09_t2",0.616,1.453425092,0.4238,33.5839130434783,21.5324444444444,0.779243815403878,0.0969096596287608,0.69280122027679,-0.106186360456023,0.146588888888889,0.0975680568518851,0.08575,0.0471202868048511,"gulf",18,5,TRUE
"444","ras09",2010,"RasGhanada","t2","ras09_t2",0.6,1.335767663,0.449,33.6882608695652,22.6084444444444,1.27084322277726,0.0843055521257768,0.629179840632689,-0.0315172243486851,0.0957777777777778,0.0719482925717838,0.0869891304347826,0.0417871357683087,"gulf",18,5,TRUE
"445","ras09",2009,"RasGhanada","t2","ras09_t2",0.758,1.317687644,0.5752,33.2797826086957,21.4176666666667,1.29473093816715,0.075922541877598,0.565393917452267,-0.100352224554472,0.118788888888889,0.0903467097632431,0.0872065217391304,0.049732369020871,"gulf",18,5,TRUE
"446","ras09",2013,"RasGhanada","t2","ras09_t2",0.671,1.41384116,0.4743,33.3086956521739,21.9357777777778,1.09910175560025,0.065018232703626,0.568953574635733,-0.0238630283574104,0.129616438356164,0.0926067897284274,0.0717640449438202,0.0569728847929813,"gulf",18,5,TRUE
"447","ras09",2012,"RasGhanada","t1","ras09_t1",0.859,1.407224212,0.6104,33.6228260869565,20.5321978021978,0.84353331251851,0.0911841791167634,0.492774888058435,-0.0692575215047126,0.15010989010989,0.111951522301143,0.0614782608695652,0.0412836551380516,"gulf",18,5,TRUE
"448","ras09",2006,"RasGhanada","t2","ras09_t2",0.649,1.760807748,0.3683,32.9596739130435,21.7582222222222,1.09764771755795,0.0672182573980327,0.561227953309285,-0.0512227847059308,0.130355555555556,0.0668621441258327,0.091695652173913,0.0508137601703212,"gulf",18,5,TRUE
"449","ras09",2009,"RasGhanada","t1","ras09_t1",0.993,1.469250547,0.6761,33.2797826086957,21.4176666666667,1.29473093816715,0.075922541877598,0.565393917452267,-0.100352224554472,0.118788888888889,0.0903467097632431,0.0872065217391304,0.049732369020871,"gulf",18,5,TRUE
"450","ras09",2008,"RasGhanada","t1","ras09_t1",0.728,1.400745484,0.5196,32.9261956521739,21.0805494505495,1.74853294865366,0.111707042021649,0.770633879792594,-0.0354045355393671,0.12878021978022,0.0946182742741476,0.0762173913043478,0.0429049104715355,"gulf",18,5,TRUE
"451","ras11",2006,"RasGhanada","t1","ras11_t1",1.093,1.312845373,0.8325,32.9596739130435,21.7582222222222,1.09764771755795,0.0672182573980327,0.561227953309285,-0.0512227847059308,0.130355555555556,0.0668621441258327,0.091695652173913,0.0508137601703212,"gulf",14,11,TRUE
"452","ras11",2006,"RasGhanada","t2","ras11_t2",0.736,1.302734242,0.565,32.9596739130435,21.7582222222222,1.09764771755795,0.0672182573980327,0.561227953309285,-0.0512227847059308,0.130355555555556,0.0668621441258327,0.091695652173913,0.0508137601703212,"gulf",14,11,TRUE
"453","ras11",2010,"RasGhanada","t2","ras11_t2",0.892,1.524580984,0.5852,33.6882608695652,22.6084444444444,1.27084322277726,0.0843055521257768,0.629179840632689,-0.0315172243486851,0.0957777777777778,0.0719482925717838,0.0869891304347826,0.0417871357683087,"gulf",14,11,TRUE
"454","ras11",2001,"RasGhanada","t2","ras11_t2",0.718,0.981491696,0.7316,32.9253260869565,21.488,1.07626403343367,0.0886302835741037,0.781337893288055,-0.0159118409680208,0.117644444444444,0.068564299537268,0.091989010989011,0.0420659520556034,"gulf",14,11,TRUE
"455","ras11",2007,"RasGhanada","t2","ras11_t2",0.888,1.230143343,0.7215,33.4325,20.8367777777778,1.26420275341727,0.0485438531505948,0.771249343241567,-0.0764327283203688,0.125777777777778,0.0722784530930422,0.0716521739130435,0.051064371093965,"gulf",14,11,TRUE
"456","ras11",2008,"RasGhanada","t1","ras11_t1",0.841,1.292686559,0.6509,32.9261956521739,21.0805494505495,1.74853294865366,0.111707042021649,0.770633879792594,-0.0354045355393671,0.12878021978022,0.0946182742741476,0.0762173913043478,0.0429049104715355,"gulf",14,11,TRUE
"457","ras11",2003,"RasGhanada","t1","ras11_t1",0.993,1.105626309,0.898,33.4290217391304,21.5362222222222,0.982703880298921,0.0726702061982961,0.54454953615297,-0.0937485286249331,0.124166666666667,0.078964399601937,0.0712065217391304,0.0395158997193015,"gulf",14,11,TRUE
"458","ras11",2001,"RasGhanada","t1","ras11_t1",1.299,0.960358178,1.3521,32.9253260869565,21.488,1.07626403343367,0.0886302835741037,0.781337893288055,-0.0159118409680208,0.117644444444444,0.068564299537268,0.091989010989011,0.0420659520556034,"gulf",14,11,TRUE
"459","ras11",2002,"RasGhanada","t1","ras11_t1",0.832,0.921658111,0.9031,33.7447826086957,22.1004444444444,1.55708306310814,0.0902982261184509,0.684361382364786,-0.0545007202535292,0.131255555555556,0.0704171456890384,0.0722717391304348,0.0429042130826204,"gulf",14,11,TRUE
"460","ras11",2002,"RasGhanada","t2","ras11_t2",0.614,1.148028653,0.5347,33.7447826086957,22.1004444444444,1.55708306310814,0.0902982261184509,0.684361382364786,-0.0545007202535292,0.131255555555556,0.0704171456890384,0.0722717391304348,0.0429042130826204,"gulf",14,11,TRUE
"461","ras11",2004,"RasGhanada","t2","ras11_t2",0.97,1.490499401,0.6508,33.2467391304348,22.4606593406593,1.04552677015284,0.069131003827633,0.844004203801379,-0.0416204469687615,0.123208791208791,0.0727593470869729,0.0622608695652174,0.0356422608664926,"gulf",14,11,TRUE
"462","ras11",2012,"RasGhanada","t2","ras11_t2",0.843,1.878064552,0.4491,33.6228260869565,20.5321978021978,0.84353331251851,0.0911841791167634,0.492774888058435,-0.0692575215047126,0.15010989010989,0.111951522301143,0.0614782608695652,0.0412836551380516,"gulf",14,11,TRUE
"463","ras11",2008,"RasGhanada","t2","ras11_t2",0.86,1.09306622,0.787,32.9261956521739,21.0805494505495,1.74853294865366,0.111707042021649,0.770633879792594,-0.0354045355393671,0.12878021978022,0.0946182742741476,0.0762173913043478,0.0429049104715355,"gulf",14,11,TRUE
"464","ras11",2013,"RasGhanada","t2","ras11_t2",0.943,1.404905906,0.671,33.3086956521739,21.9357777777778,1.09910175560025,0.065018232703626,0.568953574635733,-0.0238630283574104,0.129616438356164,0.0926067897284274,0.0717640449438202,0.0569728847929813,"gulf",14,11,TRUE
"465","ras11",2007,"RasGhanada","t1","ras11_t1",0.777,1.284208987,0.6054,33.4325,20.8367777777778,1.26420275341727,0.0485438531505948,0.771249343241567,-0.0764327283203688,0.125777777777778,0.0722784530930422,0.0716521739130435,0.051064371093965,"gulf",14,11,TRUE
"466","ras11",2012,"RasGhanada","t1","ras11_t1",0.807,1.682977163,0.4793,33.6228260869565,20.5321978021978,0.84353331251851,0.0911841791167634,0.492774888058435,-0.0692575215047126,0.15010989010989,0.111951522301143,0.0614782608695652,0.0412836551380516,"gulf",14,11,TRUE
"467","ras11",2010,"RasGhanada","t1","ras11_t1",0.761,1.605190327,0.4743,33.6882608695652,22.6084444444444,1.27084322277726,0.0843055521257768,0.629179840632689,-0.0315172243486851,0.0957777777777778,0.0719482925717838,0.0869891304347826,0.0417871357683087,"gulf",14,11,TRUE
"468","ras11",2005,"RasGhanada","t2","ras11_t2",0.908,1.395137585,0.6509,33.1797826086957,21.1323333333333,1.40695866912615,0.0853774540066675,0.986508972195231,-0.0492101082438161,0.108022222222222,0.0685668668597399,0.0824891304347826,0.045356341152611,"gulf",14,11,TRUE
"469","ras11",2005,"RasGhanada","t1","ras11_t1",1.201,1.184375482,1.0141,33.1797826086957,21.1323333333333,1.40695866912615,0.0853774540066675,0.986508972195231,-0.0492101082438161,0.108022222222222,0.0685668668597399,0.0824891304347826,0.045356341152611,"gulf",14,11,TRUE
"470","ras11",2003,"RasGhanada","t2","ras11_t2",0.857,1.414951344,0.6055,33.4290217391304,21.5362222222222,0.982703880298921,0.0726702061982961,0.54454953615297,-0.0937485286249331,0.124166666666667,0.078964399601937,0.0712065217391304,0.0395158997193015,"gulf",14,11,TRUE
"471","ras11",2011,"RasGhanada","t1","ras11_t1",1.341,1.601444216,0.8375,33.5839130434783,21.5324444444444,0.779243815403878,0.0969096596287608,0.69280122027679,-0.106186360456023,0.146588888888889,0.0975680568518851,0.08575,0.0471202868048511,"gulf",14,11,TRUE
"472","ras11",2009,"RasGhanada","t1","ras11_t1",1.352,1.388186649,0.9737,33.2797826086957,21.4176666666667,1.29473093816715,0.075922541877598,0.565393917452267,-0.100352224554472,0.118788888888889,0.0903467097632431,0.0872065217391304,0.049732369020871,"gulf",14,11,TRUE
"473","ras11",2009,"RasGhanada","t2","ras11_t2",1.261,1.329786359,0.9486,33.2797826086957,21.4176666666667,1.29473093816715,0.075922541877598,0.565393917452267,-0.100352224554472,0.118788888888889,0.0903467097632431,0.0872065217391304,0.049732369020871,"gulf",14,11,TRUE
"474","ras11",2004,"RasGhanada","t1","ras11_t1",0.753,1.276333046,0.5903,33.2467391304348,22.4606593406593,1.04552677015284,0.069131003827633,0.844004203801379,-0.0416204469687615,0.123208791208791,0.0727593470869729,0.0622608695652174,0.0356422608664926,"gulf",14,11,TRUE
"475","ras11",2013,"RasGhanada","t1","ras11_t1",0.83,1.510067803,0.5499,33.3086956521739,21.9357777777778,1.09910175560025,0.065018232703626,0.568953574635733,-0.0238630283574104,0.129616438356164,0.0926067897284274,0.0717640449438202,0.0569728847929813,"gulf",14,11,TRUE
"476","ras11",2011,"RasGhanada","t2","ras11_t2",1.19,1.829063577,0.6508,33.5839130434783,21.5324444444444,0.779243815403878,0.0969096596287608,0.69280122027679,-0.106186360456023,0.146588888888889,0.0975680568518851,0.08575,0.0471202868048511,"gulf",14,11,TRUE
"477","ras12",2008,"RasGhanada","t1","ras12_t1",1.525,1.707831829,0.893,32.9261956521739,21.0805494505495,1.74853294865366,0.111707042021649,0.770633879792594,-0.0354045355393671,0.12878021978022,0.0946182742741476,0.0762173913043478,0.0429049104715355,"gulf",16,12,TRUE
"478","ras12",2001,"RasGhanada","t2","ras12_t2",0.757,1.595891797,0.4742,32.9253260869565,21.488,1.07626403343367,0.0886302835741037,0.781337893288055,-0.0159118409680208,0.117644444444444,0.068564299537268,0.091989010989011,0.0420659520556034,"gulf",16,12,TRUE
"479","ras12",2003,"RasGhanada","t1","ras12_t1",0.727,1.486018032,0.4893,33.4290217391304,21.5362222222222,0.982703880298921,0.0726702061982961,0.54454953615297,-0.0937485286249331,0.124166666666667,0.078964399601937,0.0712065217391304,0.0395158997193015,"gulf",16,12,TRUE
"480","ras12",2008,"RasGhanada","t2","ras12_t2",0.873,1.647692453,0.5298,32.9261956521739,21.0805494505495,1.74853294865366,0.111707042021649,0.770633879792594,-0.0354045355393671,0.12878021978022,0.0946182742741476,0.0762173913043478,0.0429049104715355,"gulf",16,12,TRUE
"481","ras12",2012,"RasGhanada","t1","ras12_t1",0.828,1.440465387,0.5751,33.6228260869565,20.5321978021978,0.84353331251851,0.0911841791167634,0.492774888058435,-0.0692575215047126,0.15010989010989,0.111951522301143,0.0614782608695652,0.0412836551380516,"gulf",16,12,TRUE
"482","ras12",2003,"RasGhanada","t2","ras12_t2",0.315,1.299018979,0.2422,33.4290217391304,21.5362222222222,0.982703880298921,0.0726702061982961,0.54454953615297,-0.0937485286249331,0.124166666666667,0.078964399601937,0.0712065217391304,0.0395158997193015,"gulf",16,12,TRUE
"483","ras12",2012,"RasGhanada","t2","ras12_t2",0.913,1.436127979,0.6357,33.6228260869565,20.5321978021978,0.84353331251851,0.0911841791167634,0.492774888058435,-0.0692575215047126,0.15010989010989,0.111951522301143,0.0614782608695652,0.0412836551380516,"gulf",16,12,TRUE
"484","ras12",2010,"RasGhanada","t2","ras12_t2",1.07,1.631522124,0.6558,33.6882608695652,22.6084444444444,1.27084322277726,0.0843055521257768,0.629179840632689,-0.0315172243486851,0.0957777777777778,0.0719482925717838,0.0869891304347826,0.0417871357683087,"gulf",16,12,TRUE
"485","ras12",2007,"RasGhanada","t2","ras12_t2",1.554,1.682768221,0.9233,33.4325,20.8367777777778,1.26420275341727,0.0485438531505948,0.771249343241567,-0.0764327283203688,0.125777777777778,0.0722784530930422,0.0716521739130435,0.051064371093965,"gulf",16,12,TRUE
"486","ras12",2000,"RasGhanada","t1","ras12_t1",1.452,2.339443606,0.6206,33.1098913043478,21.5471428571429,0.960271125735141,0.11710507470058,0.597041229576036,-0.0315652961270939,0.135461538461538,0.0874837518491682,0.108978260869565,0.0385104462097216,"gulf",16,12,TRUE
"487","ras12",2009,"RasGhanada","t1","ras12_t1",0.469,1.787400908,0.2623,33.2797826086957,21.4176666666667,1.29473093816715,0.075922541877598,0.565393917452267,-0.100352224554472,0.118788888888889,0.0903467097632431,0.0872065217391304,0.049732369020871,"gulf",16,12,TRUE
"488","ras12",2002,"RasGhanada","t2","ras12_t2",0.776,1.479851922,0.5247,33.7447826086957,22.1004444444444,1.55708306310814,0.0902982261184509,0.684361382364786,-0.0545007202535292,0.131255555555556,0.0704171456890384,0.0722717391304348,0.0429042130826204,"gulf",16,12,TRUE
"489","ras12",2001,"RasGhanada","t1","ras12_t1",1.058,1.677848451,0.6307,32.9253260869565,21.488,1.07626403343367,0.0886302835741037,0.781337893288055,-0.0159118409680208,0.117644444444444,0.068564299537268,0.091989010989011,0.0420659520556034,"gulf",16,12,TRUE
"490","ras12",2011,"RasGhanada","t2","ras12_t2",0.498,1.495117941,0.333,33.5839130434783,21.5324444444444,0.779243815403878,0.0969096596287608,0.69280122027679,-0.106186360456023,0.146588888888889,0.0975680568518851,0.08575,0.0471202868048511,"gulf",16,12,TRUE
"491","ras12",2000,"RasGhanada","t2","ras12_t2",0.504,1.60980851,0.3128,33.1098913043478,21.5471428571429,0.960271125735141,0.11710507470058,0.597041229576036,-0.0315652961270939,0.135461538461538,0.0874837518491682,0.108978260869565,0.0385104462097216,"gulf",16,12,TRUE
"492","ras12",2006,"RasGhanada","t2","ras12_t2",0.73,1.722411588,0.4238,32.9596739130435,21.7582222222222,1.09764771755795,0.0672182573980327,0.561227953309285,-0.0512227847059308,0.130355555555556,0.0668621441258327,0.091695652173913,0.0508137601703212,"gulf",16,12,TRUE
"493","ras12",2013,"RasGhanada","t1","ras12_t1",0.702,1.351514891,0.5197,33.3086956521739,21.9357777777778,1.09910175560025,0.065018232703626,0.568953574635733,-0.0238630283574104,0.129616438356164,0.0926067897284274,0.0717640449438202,0.0569728847929813,"gulf",16,12,TRUE
"494","ras12",2002,"RasGhanada","t1","ras12_t1",0.614,1.449600272,0.4238,33.7447826086957,22.1004444444444,1.55708306310814,0.0902982261184509,0.684361382364786,-0.0545007202535292,0.131255555555556,0.0704171456890384,0.0722717391304348,0.0429042130826204,"gulf",16,12,TRUE
"495","ras12",2011,"RasGhanada","t1","ras12_t1",0.986,1.576498358,0.6256,33.5839130434783,21.5324444444444,0.779243815403878,0.0969096596287608,0.69280122027679,-0.106186360456023,0.146588888888889,0.0975680568518851,0.08575,0.0471202868048511,"gulf",16,12,TRUE
"496","ras12",2004,"RasGhanada","t1","ras12_t1",0.819,1.363652075,0.6004,33.2467391304348,22.4606593406593,1.04552677015284,0.069131003827633,0.844004203801379,-0.0416204469687615,0.123208791208791,0.0727593470869729,0.0622608695652174,0.0356422608664926,"gulf",16,12,TRUE
"497","ras12",2007,"RasGhanada","t1","ras12_t1",0.775,1.616763277,0.4793,33.4325,20.8367777777778,1.26420275341727,0.0485438531505948,0.771249343241567,-0.0764327283203688,0.125777777777778,0.0722784530930422,0.0716521739130435,0.051064371093965,"gulf",16,12,TRUE
"498","ras12",2006,"RasGhanada","t1","ras12_t1",1.277,1.757198656,0.7265,32.9596739130435,21.7582222222222,1.09764771755795,0.0672182573980327,0.561227953309285,-0.0512227847059308,0.130355555555556,0.0668621441258327,0.091695652173913,0.0508137601703212,"gulf",16,12,TRUE
"499","ras12",2004,"RasGhanada","t2","ras12_t2",1.171,1.40613112,0.8325,33.2467391304348,22.4606593406593,1.04552677015284,0.069131003827633,0.844004203801379,-0.0416204469687615,0.123208791208791,0.0727593470869729,0.0622608695652174,0.0356422608664926,"gulf",16,12,TRUE
"500","ras12",2005,"RasGhanada","t1","ras12_t1",0.706,1.792587447,0.3936,33.1797826086957,21.1323333333333,1.40695866912615,0.0853774540066675,0.986508972195231,-0.0492101082438161,0.108022222222222,0.0685668668597399,0.0824891304347826,0.045356341152611,"gulf",16,12,TRUE
