distance,t1,t2,date,date1,sst,sstanom,hotspot,dhw
3.8697,1.28725695,1.335216173,2012-Aug-10,10/8/12,32.66,0.775,0.13,0.342
3.8747,1.290759058,1.333969413,2012-Aug-09,9/8/12,32.056,0.146,0,0.342
3.8798,1.298146983,1.329688173,2012-Aug-08,8/8/12,31.494,-0.441,0,0.342
3.8848,1.300861845,1.329367325,2012-Aug-07,7/8/12,32.012,0.053,0,0.342
3.8899,1.30118187,1.32955025,2012-Aug-06,6/8/12,32.613,0.628,0.082,0.342
3.8949,1.304275203,1.3292528,2012-Aug-05,5/8/12,33.033,1.024,0.503,0.342
3.9,1.304100985,1.331899594,2012-Aug-04,4/8/12,33.037,1.002,0.506,0.342
3.905,1.304022195,1.335694198,2012-Aug-03,3/8/12,33.452,1.393,0.922,0.342
3.9101,1.308324553,1.343922319,2012-Aug-02,2/8/12,33.316,1.233,0.786,0.342
3.9151,1.312848942,1.354422901,2012-Aug-01,1/8/12,33.544,1.436,1.014,0.342
3.9202,1.318299462,1.362802164,2012-Jul-31,31/7/12,33.911,1.777,1.38,0.197
3.9252,1.316180465,1.368861294,2012-Jul-30,30/7/12,33.181,1.022,0.65,0
3.9302,1.317111582,1.379731603,2012-Jul-29,29/7/12,32.599,0.416,0.068,0
3.9353,1.321293273,1.386024027,2012-Jul-28,28/7/12,32.809,0.601,0.279,0
3.9403,1.325164966,1.388025238,2012-Jul-27,27/7/12,32.241,0.008,0,0
3.9454,1.327148436,1.399589602,2012-Jul-26,26/7/12,32.847,0.589,0.316,0
3.9504,1.329619827,1.407314129,2012-Jul-25,25/7/12,32.32,0.038,0,0
3.9555,1.330587148,1.412557418,2012-Jul-24,24/7/12,32.964,0.656,0.433,0
3.9605,1.333530473,1.421994125,2012-Jul-23,23/7/12,32.501,0.169,0,0
3.9656,1.337868842,1.430929737,2012-Jul-22,22/7/12,31.787,-0.569,0,0
3.9706,1.33572557,1.440992095,2012-Jul-21,21/7/12,32.859,0.478,0.329,0
3.9757,1.337199372,1.445834043,2012-Jul-20,20/7/12,33.286,0.88,0.756,0
3.9807,1.341558324,1.448207948,2012-Jul-19,19/7/12,32.143,-0.289,0,0
3.9857,1.345455067,1.452120196,2012-Jul-18,18/7/12,31.185,-1.271,0,0
3.9908,1.345339613,1.45259908,2012-Jul-17,17/7/12,32.484,0.003,0,0
3.9958,1.343689397,1.450984722,2012-Jul-16,16/7/12,32.363,-0.143,0,0
4.0009,1.343089618,1.448061254,2012-Jul-15,15/7/12,32.783,0.252,0.252,0
4.0059,1.345092852,1.453034602,2012-Jul-14,14/7/12,32.707,0.216,0.177,0
4.011,1.349922947,1.456508027,2012-Jul-13,13/7/12,31.951,-0.502,0,0
4.016,1.350938278,1.462206042,2012-Jul-12,12/7/12,32.952,0.538,0.422,0
4.0211,1.356306352,1.472576481,2012-Jul-11,11/7/12,32.842,0.467,0.311,0
4.0261,1.363836154,1.481212511,2012-Jul-10,10/7/12,31.779,-0.557,0,0
4.0312,1.367924029,1.488479056,2012-Jul-09,9/7/12,31.674,-0.624,0,0
4.0362,1.373846,1.497078939,2012-Jul-08,8/7/12,30.73,-1.528,0,0
4.0412,1.382170677,1.503628342,2012-Jul-07,7/7/12,32.348,0.129,0,0
4.0463,1.38977854,1.506134457,2012-Jul-06,6/7/12,32.825,0.644,0.294,0
4.0513,1.392931883,1.505324374,2012-Jul-05,5/7/12,32.516,0.374,0,0
4.0564,1.391410607,1.502162818,2012-Jul-04,4/7/12,33.098,0.995,0.567,0
4.0614,1.385768732,1.497504127,2012-Jul-03,3/7/12,33.501,1.437,0.971,0
4.0665,1.375376205,1.498645517,2012-Jul-02,2/7/12,33.163,1.138,0.633,0
4.0715,1.363665151,1.496503231,2012-Jul-01,1/7/12,32.794,0.808,0.263,0
4.0766,1.354695189,1.488233005,2012-Jun-30,30/6/12,32.838,0.891,0.307,0
4.0816,1.34570886,1.479852644,2012-Jun-29,29/6/12,32.485,0.576,0,0
4.0866,1.335157284,1.470514872,2012-Jun-28,28/6/12,32.317,0.448,0,0
4.0917,1.334369466,1.458753239,2012-Jun-27,27/6/12,32.701,0.871,0.171,0
4.0967,1.329134773,1.455328605,2012-Jun-26,26/6/12,32.244,0.452,0,0
4.1018,1.323257385,1.453497117,2012-Jun-25,25/6/12,32.567,0.814,0.037,0
4.1068,1.317718144,1.445568594,2012-Jun-24,24/6/12,32.915,1.201,0.385,0
4.1119,1.313588652,1.449653498,2012-Jun-23,23/6/12,32.246,0.571,0,0
4.1169,1.311017481,1.450675562,2012-Jun-22,22/6/12,31.994,0.357,0,0
4.122,1.316644123,1.452016642,2012-Jun-21,21/6/12,32.165,0.568,0,0
4.127,1.323885507,1.458096059,2012-Jun-20,20/6/12,32.311,0.753,0,0
4.1321,1.330455176,1.458971796,2012-Jun-19,19/6/12,32.708,1.188,0.177,0
4.1371,1.333754728,1.453530932,2012-Jun-18,18/6/12,33.205,1.724,0.675,0
4.1421,1.337339519,1.449326769,2012-Jun-17,17/6/12,32.873,1.431,0.343,
4.1472,1.338932481,1.44226618,2012-Jun-16,16/6/12,32.855,1.452,0.325,
4.1522,1.341620609,1.431884848,2012-Jun-15,15/6/12,32.283,0.919,0,
4.1573,1.340077632,1.429050835,2012-Jun-14,14/6/12,31.781,0.497,0,
4.1623,1.333307924,1.427374678,2012-Jun-13,13/6/12,31.522,0.318,0,
4.1674,1.325820986,1.424460976,2012-Jun-12,12/6/12,31.937,0.812,0,
4.1724,1.324144263,1.419908793,2012-Jun-11,11/6/12,32.01,0.966,0,
4.1775,1.328705952,1.41476414,2012-Jun-10,10/6/12,31.951,0.986,0,
4.1825,1.329837286,1.407079752,2012-Jun-09,9/6/12,30.812,-0.073,0,
4.1876,1.330945121,1.406019882,2012-Jun-08,8/6/12,30.353,-0.452,0,
4.1926,1.330917448,1.404616575,2012-Jun-07,7/6/12,31.663,0.938,0,
4.1976,1.327513957,1.409256507,2012-Jun-06,6/6/12,31.744,1.099,0,
4.2027,1.327551838,1.409709424,2012-Jun-05,5/6/12,30.971,0.407,0,
4.2077,1.333120631,1.412769149,2012-Jun-04,4/6/12,31.626,1.141,0,
4.2128,1.328864933,1.419060998,2012-Jun-03,3/6/12,31.733,1.329,0,
4.2178,1.32712941,1.422119551,2012-Jun-02,2/6/12,32.003,1.678,0,
4.2229,1.322664451,1.427988253,2012-Jun-01,1/6/12,31.575,1.331,0,
4.2279,1.320955347,1.433495808,2012-May-31,31/5/12,30.546,0.381,0,
4.233,1.317048542,1.44028004,2012-May-30,30/5/12,30.247,0.162,0,
4.238,1.311412401,1.444929125,2012-May-29,29/5/12,30.262,0.257,0,
4.2431,1.301649272,1.447822541,2012-May-28,28/5/12,29.725,-0.2,0,
4.2481,1.29579189,1.455612805,2012-May-27,27/5/12,29.742,-0.103,0,
4.2531,1.290740772,1.456941178,2012-May-26,26/5/12,29.753,-0.012,0,
4.2582,1.286460561,1.450347491,2012-May-25,25/5/12,29.086,-0.599,0,
4.2632,1.280633427,1.442718182,2012-May-24,24/5/12,29.476,-0.128,0,
4.2683,1.275608011,1.430860906,2012-May-23,23/5/12,30.164,0.639,0,
4.2733,1.272596837,1.416648783,2012-May-22,22/5/12,31.049,1.604,0,
4.2784,1.267694356,1.403845692,2012-May-21,21/5/12,30.565,1.2,0,
4.2834,1.262095408,1.39570579,2012-May-20,20/5/12,30.62,1.335,0,
4.2885,1.259319452,1.395090108,2012-May-19,19/5/12,29.961,0.756,0,
4.2935,1.257432073,1.394705854,2012-May-18,18/5/12,29.192,0.067,0,
4.2985,1.25443892,1.395008204,2012-May-17,17/5/12,30.038,0.993,0,
4.3036,1.259969956,1.399891089,2012-May-16,16/5/12,30.381,1.416,0,
4.3086,1.266582084,1.404921295,2012-May-15,15/5/12,30.406,1.521,0,
4.3137,1.271739516,1.407763076,2012-May-14,14/5/12,29.22,0.445,0,
4.3187,1.278793308,1.40906272,2012-May-13,13/5/12,29.925,1.259,0,
4.3238,1.286188605,1.413377885,2012-May-12,12/5/12,29.638,1.082,0,
4.3288,1.295420379,1.418139752,2012-May-11,11/5/12,28.393,-0.054,0,
4.3339,1.300318684,1.423077219,2012-May-10,10/5/12,29.13,0.793,0,
4.3389,1.304887445,1.427552567,2012-May-09,9/5/12,29.343,1.116,0,
4.344,1.309087026,1.432996552,2012-May-08,8/5/12,29.044,0.927,0,
4.349,1.313976415,1.437163958,2012-May-07,7/5/12,28.977,0.97,0,
4.354,1.318359099,1.439924313,2012-May-06,6/5/12,30.296,2.399,0,
4.3591,1.319570516,1.444036616,2012-May-05,5/5/12,29.721,1.933,0,
4.3641,1.313524982,1.447340843,2012-May-04,4/5/12,29.39,1.712,0,
4.3692,1.307050184,1.454588505,2012-May-03,3/5/12,29.176,1.608,0,
4.3742,1.299979576,1.460188654,2012-May-02,2/5/12,28.281,0.823,0,
4.3793,1.297047136,1.465713473,2012-May-01,1/5/12,28.036,0.688,0,
4.3843,1.293873666,1.468967039,2012-Apr-30,30/4/12,27.931,0.692,0,
4.3894,1.292335381,1.468331055,2012-Apr-29,29/4/12,26.812,-0.317,0,
4.3944,1.296108177,1.466496573,2012-Apr-28,28/4/12,27.319,0.299,0,
4.3995,1.297321575,1.462916263,2012-Apr-27,27/4/12,27.499,0.589,0,
4.4045,1.295789946,1.454081571,2012-Apr-26,26/4/12,26.305,-0.495,0,
4.4095,1.29028918,1.445161535,2012-Apr-25,25/4/12,26.366,-0.324,0,
4.4146,1.286034523,1.430840454,2012-Apr-24,24/4/12,25.983,-0.597,0,
4.4196,1.282344899,1.421929904,2012-Apr-23,23/4/12,26.279,-0.191,0,
4.4247,1.279581778,1.417977914,2012-Apr-22,22/4/12,25.763,-0.597,0,
4.4297,1.277849456,1.41684743,2012-Apr-21,21/4/12,25.822,-0.429,0,
4.4348,1.27994005,1.418580948,2012-Apr-20,20/4/12,24.803,-1.338,0,
4.4398,1.282532357,1.422236738,2012-Apr-19,19/4/12,23.652,-2.38,0,
4.4449,1.282855746,1.425496925,2012-Apr-18,18/4/12,24.459,-1.463,0,
4.4499,1.281618737,1.427065393,2012-Apr-17,17/4/12,24.808,-1.004,0,
4.455,1.28478885,1.427083107,2012-Apr-16,16/4/12,25.58,-0.122,0,
4.46,1.285905916,1.42398907,2012-Apr-15,15/4/12,24.523,-1.07,0,
4.465,1.285526447,1.418896614,2012-Apr-14,14/4/12,25.652,0.141,0,
4.4701,1.287413921,1.41376634,2012-Apr-13,13/4/12,25.142,-0.287,0,
4.4751,1.288713842,1.40377509,2012-Apr-12,12/4/12,25.889,0.542,0,
4.4802,1.289758998,1.391166322,2012-Apr-11,11/4/12,26.864,1.598,0,
4.4852,1.287006295,1.377126607,2012-Apr-10,10/4/12,25.787,0.604,0,
4.4903,1.288507861,1.371843756,2012-Apr-09,9/4/12,26.433,1.331,0,
4.4953,1.291132649,1.362527459,2012-Apr-08,8/4/12,25.685,0.665,0,
4.5004,1.291318452,1.355292221,2012-Apr-07,7/4/12,26.18,1.242,0,
4.5054,1.289530009,1.350956083,2012-Apr-06,6/4/12,25.349,0.493,0,
4.5104,1.286720556,1.35226217,2012-Apr-05,5/4/12,25.82,1.046,0,
4.5155,1.291371363,1.356358245,2012-Apr-04,4/4/12,25.439,0.747,0,
4.5205,1.29614926,1.354581966,2012-Apr-03,3/4/12,24.968,0.358,0,
4.5256,1.299901366,1.354136619,2012-Apr-02,2/4/12,23.882,-0.647,0,
4.5306,1.304121368,1.353746094,2012-Apr-01,1/4/12,23.833,-0.614,0,
4.5357,1.311600546,1.357385981,2012-Mar-31,31/3/12,24.92,0.555,0,
4.5407,1.321206788,1.358995698,2012-Mar-30,30/3/12,25.455,1.172,0,
4.5458,1.32995241,1.358623848,2012-Mar-29,29/3/12,24.705,0.503,0,
4.5508,1.340274511,1.358283189,2012-Mar-28,28/3/12,23.792,-0.328,0,
4.5559,1.350959592,1.357975193,2012-Mar-27,27/3/12,23.891,-0.147,0,
4.5609,1.360043118,1.357846656,,,,,,
4.5659,1.364017005,1.354787777,,,,,,
4.571,1.363069297,1.349748375,,,,,,
4.576,1.354515525,1.343121495,,,,,,
4.5811,1.343532973,1.33682766,,,,,,
4.5861,1.332294309,1.332155263,,,,,,
4.5912,1.322755036,1.331147232,,,,,,
4.5962,1.314224119,1.331889236,,,,,,
4.6013,1.307124756,1.332116541,,,,,,
4.6063,1.301725233,1.335559644,,,,,,
4.6114,1.299771442,1.341631436,,,,,,
4.6164,1.299643045,1.348934027,,,,,,
4.6214,1.298364143,1.357276028,,,,,,
4.6265,1.299212622,1.363435272,,,,,,
4.6315,1.302059697,1.368385248,,,,,,
4.6366,1.302353246,1.370559365,,,,,,
4.6416,1.304223791,1.372288418,,,,,,
4.6467,1.309862444,1.372058149,,,,,,
4.6517,1.311603717,1.371806924,,,,,,
4.6568,1.31315086,1.378698871,,,,,,
4.6618,1.312814791,1.3802952,,,,,,
4.6669,1.305996374,1.379829307,,,,,,
4.6719,1.300799377,1.37937624,,,,,,
4.6769,1.296494126,1.385338366,,,,,,
4.682,1.297289732,1.398228748,,,,,,
4.687,1.299070287,1.401030328,,,,,,
4.6921,1.30328854,1.40404765,,,,,,
4.6971,1.304774771,1.405821093,,,,,,
4.7022,1.305973989,1.397712105,,,,,,
4.7072,1.308551827,1.390754161,,,,,,
4.7123,1.307293766,1.38934677,,,,,,
4.7173,1.305938514,1.385784087,,,,,,
4.7224,1.308245195,1.380673237,,,,,,
4.7274,1.305271552,1.379249075,,,,,,
4.7324,1.302767704,1.382202883,,,,,,
4.7375,1.299419083,1.385074858,,,,,,
4.7425,1.303686814,1.390945361,,,,,,
4.7476,1.31048943,1.396822929,,,,,,
4.7526,1.32227397,1.400769473,,,,,,
4.7577,1.329676313,1.403964055,,,,,,
4.7627,1.336292605,1.409363909,,,,,,
4.7678,1.346405709,1.412358042,,,,,,
4.7728,1.357601375,1.413866806,,,,,,
4.7778,1.366391397,1.415721354,,,,,,
4.7829,1.372296538,1.417372075,,,,,,
4.7879,1.377599243,1.418461077,,,,,,
4.793,1.38388335,1.436307639,,,,,,
4.798,1.39083208,1.457426797,,,,,,
4.8031,1.39299229,1.482388631,,,,,,
4.8081,1.398701656,1.501277619,,,,,,
4.8132,1.407662755,1.519316433,,,,,,
4.8182,1.411345245,1.535618377,,,,,,
4.8233,1.41879797,1.54116973,,,,,,
4.8283,1.42643465,1.545425651,,,,,,
4.8333,1.433995389,1.555428087,,,,,,
4.8384,1.44295551,1.559977347,,,,,,
4.8434,1.452405624,1.564663317,,,,,,
4.8485,1.466485835,1.567892714,,,,,,
4.8535,1.480884609,1.567929314,,,,,,
4.8586,1.488877291,1.562650024,,,,,,
4.8636,1.50119351,1.552093189,,,,,,
4.8687,1.51042799,1.545795177,,,,,,
4.8737,1.515534905,1.538451001,,,,,,
4.8788,1.523609993,1.532754065,,,,,,
4.8838,1.526302649,1.539970752,,,,,,
4.8888,1.527177008,1.54977067,,,,,,
4.8939,1.525420587,1.560890299,,,,,,
4.8989,1.525337587,1.575889518,,,,,,
4.904,1.529357835,1.593589248,,,,,,
4.909,1.533582528,1.608281444,,,,,,
4.9141,1.535008407,1.626319355,,,,,,
4.9191,1.536368634,1.643539225,,,,,,
4.9242,1.536475972,1.657985298,,,,,,
4.9292,1.537377495,1.662865763,,,,,,
4.9343,1.53968754,1.664195204,,,,,,
4.9393,1.544597823,1.663396116,,,,,,
4.9443,1.55147119,1.66036336,,,,,,
4.9494,1.560014908,1.655030953,,,,,,
4.9544,1.568538164,1.646126071,,,,,,
4.9595,1.57840833,1.641510661,,,,,,
4.9645,1.591852015,1.631827211,,,,,,
4.9696,1.604830448,1.624555248,,,,,,
4.9746,1.61628552,1.622917316,,,,,,
4.9797,1.62967117,1.619943991,,,,,,
4.9847,1.634294242,1.618738219,,,,,,
4.9897,1.63941644,1.623002872,,,,,,
4.9948,1.639849174,1.626112524,,,,,,
4.9998,1.636285902,1.626699017,,,,,,
5.0049,1.632680457,1.633838655,,,,,,
5.0099,1.627656973,1.642602763,,,,,,
5.015,1.625676653,1.652959409,,,,,,
5.02,1.625332822,1.659869613,,,,,,
5.0251,1.623382459,1.67406297,,,,,,
5.0301,1.620768821,1.69150421,,,,,,
5.0352,1.62449026,1.700380485,,,,,,
5.0402,1.628678393,1.716486171,,,,,,
5.0452,1.629595304,1.737704842,,,,,,
5.0503,1.631378225,1.738377879,,,,,,
5.0553,1.628977993,1.74046087,,,,,,
5.0604,1.632507929,1.743295186,,,,,,
5.0654,1.638411943,1.745020485,,,,,,
5.0705,1.645161438,1.748465675,,,,,,
5.0755,1.647290755,1.752639801,,,,,,
5.0806,1.649432079,1.75589709,,,,,,
5.0856,1.649837317,1.757995516,,,,,,
5.0907,1.653462162,1.757291169,,,,,,
5.0957,1.655633915,1.754433184,,,,,,
5.1007,1.657824376,1.751358436,,,,,,
5.1058,1.657495418,1.741830903,,,,,,
5.1108,1.653904967,1.733327959,,,,,,
5.1159,1.649244777,1.72745677,,,,,,
5.1209,1.646203533,1.718363872,,,,,,
5.126,1.639805745,1.706920041,,,,,,
5.131,1.630550264,1.698806976,,,,,,
5.1361,1.627856673,1.692496116,,,,,,
5.1411,1.624441083,1.694695335,,,,,,
5.1462,1.62399177,1.695435209,,,,,,
5.1512,1.623353299,1.692076433,,,,,,
5.1562,1.624151112,1.699994227,,,,,,
5.1613,1.625252473,1.701347549,,,,,,
5.1663,1.624269896,1.698135698,,,,,,
5.1714,1.622707295,1.693823858,,,,,,
5.1764,1.61754003,1.689072363,,,,,,
5.1815,1.613232855,1.685676872,,,,,,
5.1865,1.606859768,1.682143727,,,,,,
5.1916,1.596466943,1.68304106,,,,,,
5.1966,1.598949897,1.683902116,,,,,,
5.2016,1.600547997,1.689991355,,,,,,
5.2067,1.602217918,1.696887486,,,,,,
5.2117,1.61167099,1.706612501,,,,,,
5.2168,1.617763236,1.708501067,,,,,,
5.2218,1.620250314,1.707759926,,,,,,
5.2269,1.632979022,1.706679947,,,,,,
5.2319,1.638605387,1.69963967,,,,,,
5.237,1.640717758,1.695380412,,,,,,
5.242,1.640250042,1.688890737,,,,,,
5.2471,1.635423152,1.68268974,,,,,,
5.2521,1.632165126,1.67611257,,,,,,
5.2571,1.632437509,1.670434339,,,,,,
5.2622,1.629608496,1.666004059,,,,,,
5.2672,1.630879442,1.667398777,,,,,,
5.2723,1.62985359,1.67772826,,,,,,
5.2773,1.629115693,1.693559953,,,,,,
5.2824,1.63180507,1.707711287,,,,,,
5.2874,1.631620877,1.719470174,,,,,,
5.2925,1.629204509,1.727131407,,,,,,
5.2975,1.621404106,1.733701922,,,,,,
5.3026,1.617711742,1.736749153,,,,,,
5.3076,1.606742686,1.740683956,,,,,,
5.3126,1.592832911,1.736569514,,,,,,
5.3177,1.577704853,1.727819033,,,,,,
5.3227,1.563885241,1.720349408,,,,,,
5.3278,1.556248039,1.712901835,,,,,,
5.3328,1.551304421,1.710212235,,,,,,
5.3379,1.546434981,1.706910922,,,,,,
5.3429,1.542651582,1.70522682,,,,,,
5.348,1.539930147,1.705826626,,,,,,
5.353,1.541471907,1.716926666,,,,,,
5.3581,1.549247643,1.722049985,,,,,,
5.3631,1.555222115,1.722933614,,,,,,
5.3681,1.561519197,1.717552274,,,,,,
5.3732,1.567992057,1.705902092,,,,,,
5.3782,1.578243534,1.689158052,,,,,,
5.3833,1.585358804,1.672897657,,,,,,
5.3883,1.591684271,1.658237912,,,,,,
5.3934,1.59743212,1.646935169,,,,,,
5.3984,1.603536889,1.633044571,,,,,,
5.4035,1.606189848,1.623357782,,,,,,
5.4085,1.613674365,1.616403276,,,,,,
5.4135,1.624767884,1.618657566,,,,,,
5.4186,1.637459246,1.621798949,,,,,,
5.4236,1.648061892,1.624545631,,,,,,
5.4287,1.656941093,1.623710784,,,,,,
5.4337,1.666401947,1.621848985,,,,,,
5.4388,1.670975786,1.619683134,,,,,,
5.4438,1.683180354,1.621389099,,,,,,
5.4489,1.696768479,1.628299371,,,,,,
5.4539,1.693857589,1.635558027,,,,,,
5.459,1.687711729,,,,,,,
5.464,1.675401393,,,,,,,
5.469,1.667973462,,,,,,,
5.4741,1.658534773,,,,,,,
5.4791,1.648286198,,,,,,,
5.4842,1.647546615,,,,,,,
5.4892,1.640689905,,,,,,,
5.4943,1.628756474,,,,,,,
5.4993,1.631881044,,,,,,,
5.5044,1.633418376,,,,,,,
5.5094,1.632556539,,,,,,,
5.5145,1.61837652,,,,,,,
5.5195,1.601271403,,,,,,,
5.5245,1.582852049,,,,,,,
5.5296,1.567509307,,,,,,,
5.5346,1.553935654,,,,,,,
5.5397,1.540853434,,,,,,,
5.5447,1.540409283,,,,,,,
5.5498,1.544108357,,,,,,,
5.5548,1.547822712,,,,,,,
5.5599,1.570107569,,,,,,,
5.5649,1.589151223,,,,,,,
5.57,1.60542571,,,,,,,
5.575,1.620175968,,,,,,,
5.58,1.635256887,,,,,,,
5.5851,1.652124151,,,,,,,
5.5901,1.663294846,,,,,,,
5.5952,1.674364413,,,,,,,
5.6002,1.689455857,,,,,,,
5.6053,1.703677426,,,,,,,
5.6103,1.712776424,,,,,,,
5.6154,1.716725282,,,,,,,
5.6204,1.718293539,,,,,,,
5.6254,1.718773425,,,,,,,
5.6305,1.712601366,,,,,,,
5.6355,1.71276388,,,,,,,
5.6406,1.713082719,,,,,,,
5.6456,1.712624722,,,,,,,
5.6507,1.708567751,,,,,,,
5.6557,1.706163725,,,,,,,
5.6608,1.706304242,,,,,,,
5.6658,1.70989424,,,,,,,
5.6709,1.720716213,,,,,,,
5.6759,1.732359884,,,,,,,
5.6809,1.745263028,,,,,,,
5.686,1.754342231,,,,,,,
5.691,1.763751404,,,,,,,
5.6961,1.773835225,,,,,,,
5.7011,1.779532396,,,,,,,
5.7062,1.785154421,,,,,,,
5.7112,1.771135653,,,,,,,
5.7163,1.756631031,,,,,,,
5.7213,1.740213958,,,,,,,
5.7264,1.720719758,,,,,,,
5.7314,1.708147606,,,,,,,
5.7364,1.699121448,,,,,,,
5.7415,1.691079743,,,,,,,
5.7465,1.685394165,,,,,,,
5.7516,1.682064233,,,,,,,
5.7566,1.676418443,,,,,,,
5.7617,1.675342373,,,,,,,
5.7667,1.684706569,,,,,,,
5.7718,1.699167389,,,,,,,
5.7768,1.712167596,,,,,,,
5.7819,1.726742373,,,,,,,
5.7869,1.742797106,,,,,,,
5.7919,1.757889528,,,,,,,
5.797,1.77448633,,,,,,,
5.802,1.784378207,,,,,,,
5.8071,1.791854424,,,,,,,
5.8121,1.792131604,,,,,,,
5.8172,1.793917659,,,,,,,
5.8222,1.798407876,,,,,,,
5.8273,1.801235945,,,,,,,
5.8323,1.798325488,,,,,,,
5.8373,1.796399683,,,,,,,
5.8424,1.79381374,,,,,,,
5.8474,1.778769508,,,,,,,
5.8525,1.768888698,,,,,,,
5.8575,1.758733581,,,,,,,
5.8626,1.754567533,,,,,,,
5.8676,1.758888256,,,,,,,
5.8727,1.770857238,,,,,,,
5.8777,1.778578145,,,,,,,
5.8828,1.789303674,,,,,,,
5.8878,1.797564818,,,,,,,
5.8928,1.794056672,,,,,,,
5.8979,1.78955521,,,,,,,
5.9029,1.783205008,,,,,,,
5.908,1.77516912,,,,,,,
5.913,1.76847848,,,,,,,
5.9181,1.76289673,,,,,,,
5.9231,1.756592364,,,,,,,
5.9282,1.747080318,,,,,,,
5.9332,1.736384242,,,,,,,
5.9383,1.740353564,,,,,,,
5.9433,1.735626417,,,,,,,
5.9483,1.725301571,,,,,,,
5.9534,1.729083392,,,,,,,
5.9584,1.727277143,,,,,,,
5.9635,1.729034931,,,,,,,
5.9685,1.734874376,,,,,,,
5.9736,1.744955819,,,,,,,
5.9786,1.75392999,,,,,,,
5.9837,1.757164846,,,,,,,
5.9887,1.75790608,,,,,,,
5.9938,1.75588554,,,,,,,
5.9988,1.763076904,,,,,,,
6.0038,1.771259628,,,,,,,
6.0089,1.776537265,,,,,,,
6.0139,1.77923669,,,,,,,
6.019,1.780337281,,,,,,,
6.024,1.782155762,,,,,,,
6.0291,1.788675634,,,,,,,
6.0341,1.794519459,,,,,,,
6.0392,1.798413131,,,,,,,
6.0442,1.796057268,,,,,,,
6.0492,1.797545166,,,,,,,
6.0543,1.804267447,,,,,,,
6.0593,1.817221402,,,,,,,
6.0644,1.825516947,,,,,,,
6.0694,1.828135443,,,,,,,
6.0745,1.825655378,,,,,,,
6.0795,1.817413933,,,,,,,
6.0846,1.800465847,,,,,,,
6.0896,1.780202714,,,,,,,
6.0947,1.765978167,,,,,,,
6.0997,1.756548738,,,,,,,
6.1047,1.73241438,,,,,,,
6.1098,1.710268444,,,,,,,
6.1148,1.693237447,,,,,,,
6.1199,1.678870464,,,,,,,
6.1249,1.666586735,,,,,,,
6.13,1.658849096,,,,,,,
6.135,1.651645391,,,,,,,
6.1401,1.640913227,,,,,,,
6.1451,1.632911717,,,,,,,
6.1502,1.631400531,,,,,,,
6.1552,1.628635537,,,,,,,
6.1602,1.628914568,,,,,,,
6.1653,1.636119725,,,,,,,
6.1703,1.63775442,,,,,,,
6.1754,1.635345759,,,,,,,
6.1804,1.631631038,,,,,,,
6.1855,1.629663621,,,,,,,
6.1905,1.629232147,,,,,,,
6.1956,1.625070737,,,,,,,
6.2006,1.622840578,,,,,,,
6.2057,1.620332433,,,,,,,
6.2107,1.621959795,,,,,,,
6.2157,1.623205553,,,,,,,
6.2208,1.624379413,,,,,,,
6.2258,1.622288784,,,,,,,
6.2309,1.622387574,,,,,,,
6.2359,1.624009281,,,,,,,
6.241,1.624177098,,,,,,,
6.246,1.619059553,,,,,,,
6.2511,1.606590344,,,,,,,
6.2561,1.593817372,,,,,,,
6.2611,1.582057121,,,,,,,
6.2662,1.573030347,,,,,,,
6.2712,1.565798853,,,,,,,
6.2763,1.553938526,,,,,,,
6.2813,1.541531801,,,,,,,
6.2864,1.534135708,,,,,,,
6.2914,1.521814273,,,,,,,
6.2965,1.509307855,,,,,,,
6.3015,1.490074533,,,,,,,
6.3066,1.470935697,,,,,,,
6.3116,1.453872043,,,,,,,
6.3166,1.433383954,,,,,,,
6.3217,1.414044228,,,,,,,
6.3267,1.392213384,,,,,,,
6.3318,1.381503697,,,,,,,
6.3368,1.373573581,,,,,,,
6.3419,1.36523129,,,,,,,
6.3469,1.35966601,,,,,,,
6.352,1.354736772,,,,,,,
6.357,1.348569716,,,,,,,
6.3621,1.346902429,,,,,,,
6.3671,1.342377437,,,,,,,
6.3721,1.336921055,,,,,,,
6.3772,1.339181859,,,,,,,
6.3822,1.34387754,,,,,,,
6.3873,1.346373881,,,,,,,
6.3923,1.342257117,,,,,,,
6.3974,1.340189204,,,,,,,
6.4024,1.33585856,,,,,,,
6.4075,1.331412688,,,,,,,
6.4125,1.327545089,,,,,,,
6.4176,1.325371245,,,,,,,
6.4226,1.325341935,,,,,,,
6.4276,1.329913682,,,,,,,
6.4327,1.338562158,,,,,,,
6.4377,1.341679831,,,,,,,
6.4428,1.34082577,,,,,,,
6.4478,1.339328396,,,,,,,
6.4529,1.332611546,,,,,,,
6.4579,1.327102151,,,,,,,
6.463,1.324846581,,,,,,,
6.468,1.322470697,,,,,,,
6.4731,1.316827172,,,,,,,
6.4781,1.308951936,,,,,,,
6.4831,1.302456604,,,,,,,
6.4882,1.291704286,,,,,,,
6.4932,1.275871615,,,,,,,
6.4983,1.267562012,,,,,,,
6.5033,1.258216683,,,,,,,
6.5084,1.247464241,,,,,,,
6.5134,1.241689654,,,,,,,
6.5185,1.236575415,,,,,,,
6.5235,1.22945568,,,,,,,
6.5285,1.226669568,,,,,,,
6.5336,1.221423036,,,,,,,
6.5386,1.214621251,,,,,,,
6.5437,1.19873778,,,,,,,
6.5487,1.178526824,,,,,,,
6.5538,1.15320628,,,,,,,
