"","colony","year","Site","track","sample","calc","extension","StavR","WtavR","WtsdR","winSlope","StsdR","sumSlope","WcsavR","WcssdR","ScsavR","ScssdR","gulf","dia","height","tf","Extresiduals","exfit","exfit.se"
"149","del07",2007,"Delma","t1","del07_t1",1.078,0.87,33.8138043478261,19.2643333333333,1.16722474078714,0.0585051652467383,0.896514425508995,-0.0899831254887434,0.0822888888888889,0.0442102343239241,0.0616847826086956,0.0271240250132471,"gulf",19,10,TRUE,0.243085922507803,0.672820293733019,0.0393554148614552
"150","del07",2009,"Delma","t2","del07_t2",1.431,0.8527,33.0080434782609,20.0904444444444,0.982019143399199,0.0905585051652468,0.683961053981579,-0.078030703379018,0.0744444444444444,0.0605501205912959,0.0563152173913044,0.0325633547654199,"gulf",19,10,TRUE,0.219165539007771,0.679110205257649,0.0336342900490373
"151","del07",2008,"Delma","t2","del07_t2",0.533,0.2623,33.08,19.8342857142857,1.38412679481577,0.106390665514261,0.990865977120713,-0.0348419146396673,0.0845604395604396,0.0685666275791833,0.0694239130434783,0.0349974045177834,"gulf",19,10,TRUE,-0.396525283654952,0.704579734136237,0.0330487754530396
"152","del07",2010,"Delma","t2","del07_t2",0.772,0.4692,33.9638043478261,21.8726666666667,0.995337219124896,0.0725663250607072,0.945037754221473,-0.0958513396715643,0.0687666666666667,0.0469429608464752,0.0785652173913043,0.0316461564243707,"gulf",19,10,TRUE,-0.118637475246736,0.634055833955679,0.0321859768597225
"153","del07",2009,"Delma","t1","del07_t1",1.129,0.775,33.0080434782609,20.0904444444444,0.982019143399199,0.0905585051652468,0.683961053981579,-0.078030703379018,0.0744444444444444,0.0605501205912959,0.0563152173913044,0.0325633547654199,"gulf",19,10,TRUE,0.141465539007771,0.679110205257649,0.0336342900490373
"154","del07",2010,"Delma","t1","del07_t1",1.15,0.65,33.9638043478261,21.8726666666667,0.995337219124896,0.0725663250607072,0.945037754221473,-0.0958513396715643,0.0687666666666667,0.0469429608464752,0.0785652173913043,0.0316461564243707,"gulf",19,10,TRUE,0.0621625247532639,0.634055833955679,0.0321859768597225
"155","del08",2008,"Delma","t2","del08_t2",1.529,1.2209,33.08,19.8342857142857,1.38412679481577,0.106390665514261,0.990865977120713,-0.0348419146396673,0.0845604395604396,0.0685666275791833,0.0694239130434783,0.0349974045177834,"gulf",16,8,TRUE,0.463389591146218,0.636886045533682,0.0317469944507482
"156","del08",2009,"Delma","t2","del08_t2",1.061,0.8275,33.0080434782609,20.0904444444444,0.982019143399199,0.0905585051652468,0.683961053981579,-0.078030703379018,0.0744444444444444,0.0605501205912959,0.0563152173913044,0.0325633547654199,"gulf",16,8,TRUE,0.0952804138089406,0.611416516655093,0.0324484055728846
"157","del08",2011,"Delma","t2","del08_t2",0.861,0.5549,33.6441304347826,20.6441111111111,0.730717508619607,0.0797024323990616,0.96437550501241,-0.106168992056632,0.0806777777777778,0.0507101983798658,0.0575217391304348,0.0295391259480939,"gulf",16,8,TRUE,-0.161529068212867,0.596130521543346,0.0283319367372266
"158","del08",2013,"Delma","t1","del08_t1",0.869,0.9233,33.3455434782609,21.234,0.90685628111997,0.063244927357287,0.743879589881799,-0.089031485368564,0.0803013698630137,0.0616442943497222,0.0361011235955056,0.0213956478921108,"gulf",16,8,TRUE,0.226766423992763,0.57622990434108,0.0240315128695523
"159","del08",2007,"Delma","t2","del08_t2",0.444,0.3128,33.8138043478261,19.2643333333333,1.16722474078714,0.0585051652467383,0.896514425508995,-0.0899831254887434,0.0822888888888889,0.0442102343239241,0.0616847826086956,0.0271240250132471,"gulf",16,8,TRUE,-0.412799202691027,0.605126605130464,0.0383573843567275
"160","del08",2010,"Delma","t1","del08_t1",0.885,0.9283,33.9638043478261,21.8726666666667,0.995337219124896,0.0725663250607072,0.945037754221473,-0.0958513396715643,0.0687666666666667,0.0469429608464752,0.0785652173913043,0.0316461564243707,"gulf",16,8,TRUE,0.241777399554434,0.566362145353124,0.0306145932228686
"161","del08",2013,"Delma","t2","del08_t2",0.923,0.5903,33.3455434782609,21.234,0.90685628111997,0.063244927357287,0.743879589881799,-0.089031485368564,0.0803013698630137,0.0616442943497222,0.0361011235955056,0.0213956478921108,"gulf",16,8,TRUE,-0.106233576007237,0.57622990434108,0.0240315128695523
"162","del08",2010,"Delma","t2","del08_t2",1.456,1.0696,33.9638043478261,21.8726666666667,0.995337219124896,0.0725663250607072,0.945037754221473,-0.0958513396715643,0.0687666666666667,0.0469429608464752,0.0785652173913043,0.0316461564243707,"gulf",16,8,TRUE,0.383077399554434,0.566362145353124,0.0306145932228686
"163","del08",2012,"Delma","t2","del08_t2",0.948,0.5752,33.4748913043478,19.323956043956,0.858890601132102,0.142161583734617,0.828375206389543,-0.0617109931267235,0.0898131868131868,0.0589376152456349,0.0517065217391304,0.026570469455947,"gulf",16,8,TRUE,-0.151710180489937,0.606466724486439,0.0341393080523522
"164","del08",2012,"Delma","t1","del08_t1",0.837,0.787,33.4748913043478,19.323956043956,0.858890601132102,0.142161583734617,0.828375206389543,-0.0617109931267235,0.0898131868131868,0.0589376152456349,0.0517065217391304,0.026570469455947,"gulf",16,8,TRUE,0.0600898195100633,0.606466724486439,0.0341393080523522
"165","del08",2011,"Delma","t1","del08_t1",0.865,0.8426,33.6441304347826,20.6441111111111,0.730717508619607,0.0797024323990616,0.96437550501241,-0.106168992056632,0.0806777777777778,0.0507101983798658,0.0575217391304348,0.0295391259480939,"gulf",16,8,TRUE,0.126170931787133,0.596130521543346,0.0283319367372266
"166","del08",2009,"Delma","t1","del08_t1",1.042,1.0393,33.0080434782609,20.0904444444444,0.982019143399199,0.0905585051652468,0.683961053981579,-0.078030703379018,0.0744444444444444,0.0605501205912959,0.0563152173913044,0.0325633547654199,"gulf",16,8,TRUE,0.30708041380894,0.611416516655093,0.0324484055728846
"167","del08",2006,"Delma","t2","del08_t2",0.661,0.4944,33.4077173913043,21.0712222222222,0.950488730320836,0.0552013005720872,0.906632585190596,-0.0703819401572211,0.0725666666666667,0.0400996091213542,0.0640217391304348,0.028634866267768,"gulf",16,8,TRUE,-0.225892405107713,0.599812194068093,0.0270628530724147
"168","del08",2005,"Delma","t2","del08_t2",0.626,0.4238,32.9551086956522,19.9133333333333,0.997295218482967,0.085120714491501,1.17582096133313,-0.0767893155533604,0.0790555555555556,0.0446681549866637,0.0573152173913044,0.0317572971099941,"gulf",16,8,TRUE,-0.362231799241477,0.665246870786029,0.0361143822646151
"169","del08",2008,"Delma","t1","del08_t1",1.184,1.0898,33.08,19.8342857142857,1.38412679481577,0.106390665514261,0.990865977120713,-0.0348419146396673,0.0845604395604396,0.0685666275791833,0.0694239130434783,0.0349974045177834,"gulf",16,8,TRUE,0.332289591146218,0.636886045533682,0.0317469944507482
"170","del09",2009,"Delma","t1","del09_t1",0.529,0.333,33.0080434782609,20.0904444444444,0.982019143399199,0.0905585051652468,0.683961053981579,-0.078030703379018,0.0744444444444444,0.0605501205912959,0.0563152173913044,0.0325633547654199,"gulf",15,6,TRUE,-0.134402719888913,0.543722828052538,0.0385768169347027
"171","del09",2003,"Delma","t2","del09_t2",0.683,0.3885,33.6146739130435,20.5847777777778,0.580074051409475,0.0585079639461661,0.948033767524626,-0.0803782359962135,0.0779777777777778,0.0440558832500136,0.0605869565217391,0.0271807754354583,"gulf",15,6,TRUE,-0.0661357057328936,0.531379387892585,0.0354230468780793
"172","del09",2005,"Delma","t2","del09_t2",0.62,0.4945,32.9551086956522,19.9133333333333,0.997295218482967,0.085120714491501,1.17582096133313,-0.0767893155533604,0.0790555555555556,0.0446681549866637,0.0573152173913044,0.0317572971099941,"gulf",15,6,TRUE,-0.0267149329393304,0.597553182183473,0.041765386008165
"173","del09",2013,"Delma","t2","del09_t2",0.93,0.555,33.3455434782609,21.234,0.90685628111997,0.063244927357287,0.743879589881799,-0.089031485368564,0.0803013698630137,0.0616442943497222,0.0361011235955056,0.0213956478921108,"gulf",15,6,TRUE,0.12328329029491,0.508536215738524,0.0313889326367182
"174","del09",2003,"Delma","t1","del09_t1",0.465,0.3734,33.6146739130435,20.5847777777778,0.580074051409475,0.0585079639461661,0.948033767524626,-0.0803782359962135,0.0779777777777778,0.0440558832500136,0.0605869565217391,0.0271807754354583,"gulf",15,6,TRUE,-0.0812357057328936,0.531379387892585,0.0354230468780793
"175","del09",2007,"Delma","t1","del09_t1",0.641,0.4238,33.8138043478261,19.2643333333333,1.16722474078714,0.0585051652467383,0.896514425508995,-0.0899831254887434,0.0822888888888889,0.0442102343239241,0.0616847826086956,0.0271240250132471,"gulf",15,6,TRUE,-0.03698233638888,0.537432916527908,0.0436734177038358
"176","del09",2012,"Delma","t2","del09_t2",0.469,0.2926,33.4748913043478,19.323956043956,0.858890601132102,0.142161583734617,0.828375206389543,-0.0617109931267235,0.0898131868131868,0.0589376152456349,0.0517065217391304,0.026570469455947,"gulf",15,6,TRUE,-0.16949331418779,0.538773035883884,0.0398760819284335
"177","del09",2008,"Delma","t2","del09_t2",0.691,0.4793,33.08,19.8342857142857,1.38412679481577,0.106390665514261,0.990865977120713,-0.0348419146396673,0.0845604395604396,0.0685666275791833,0.0694239130434783,0.0349974045177834,"gulf",15,6,TRUE,-0.0133935425516351,0.569192356931126,0.0379098928755775
"178","del09",2013,"Delma","t1","del09_t1",1.257,0.7215,33.3455434782609,21.234,0.90685628111997,0.063244927357287,0.743879589881799,-0.089031485368564,0.0803013698630137,0.0616442943497222,0.0361011235955056,0.0213956478921108,"gulf",15,6,TRUE,0.28978329029491,0.508536215738524,0.0313889326367182
"179","del09",2008,"Delma","t1","del09_t1",0.583,0.3633,33.08,19.8342857142857,1.38412679481577,0.106390665514261,0.990865977120713,-0.0348419146396673,0.0845604395604396,0.0685666275791833,0.0694239130434783,0.0349974045177834,"gulf",15,6,TRUE,-0.129393542551635,0.569192356931126,0.0379098928755775
"180","del09",2012,"Delma","t1","del09_t1",0.514,0.2724,33.4748913043478,19.323956043956,0.858890601132102,0.142161583734617,0.828375206389543,-0.0617109931267235,0.0898131868131868,0.0589376152456349,0.0517065217391304,0.026570469455947,"gulf",15,6,TRUE,-0.18969331418779,0.538773035883884,0.0398760819284335
"181","del09",2006,"Delma","t2","del09_t2",0.765,0.6508,33.4077173913043,21.0712222222222,0.950488730320836,0.0552013005720872,0.906632585190596,-0.0703819401572211,0.0725666666666667,0.0400996091213542,0.0640217391304348,0.028634866267768,"gulf",15,6,TRUE,0.195324461194434,0.532118505465537,0.0340102382614658
"182","del09",2004,"Delma","t2","del09_t2",0.597,0.3733,33.535652173913,21.5774725274725,0.728481820724281,0.0731277935547599,0.858405504150377,-0.0348713832983497,0.0777582417582418,0.0428022171438559,0.0669021739130435,0.0300523571628973,"gulf",15,6,TRUE,-0.0573212062729851,0.507533920488536,0.0320975737406115
"183","del09",2004,"Delma","t1","del09_t1",0.561,0.4692,33.535652173913,21.5774725274725,0.728481820724281,0.0731277935547599,0.858405504150377,-0.0348713832983497,0.0777582417582418,0.0428022171438559,0.0669021739130435,0.0300523571628973,"gulf",15,6,TRUE,0.0385787937270149,0.507533920488536,0.0320975737406115
"184","del09",2005,"Delma","t1","del09_t1",0.821,0.6559,32.9551086956522,19.9133333333333,0.997295218482967,0.085120714491501,1.17582096133313,-0.0767893155533604,0.0790555555555556,0.0446681549866637,0.0573152173913044,0.0317572971099941,"gulf",15,6,TRUE,0.13468506706067,0.597553182183473,0.041765386008165
"185","del09",2010,"Delma","t2","del09_t2",0.655,0.4692,33.9638043478261,21.8726666666667,0.995337219124896,0.0725663250607072,0.945037754221473,-0.0958513396715643,0.0687666666666667,0.0469429608464752,0.0785652173913043,0.0316461564243707,"gulf",15,6,TRUE,0.0474942658565803,0.498668456750568,0.0367723775878082
"186","del09",2010,"Delma","t1","del09_t1",0.636,0.4238,33.9638043478261,21.8726666666667,0.995337219124896,0.0725663250607072,0.945037754221473,-0.0958513396715643,0.0687666666666667,0.0469429608464752,0.0785652173913043,0.0316461564243707,"gulf",15,6,TRUE,0.00209426585658035,0.498668456750568,0.0367723775878082
"187","del09",2007,"Delma","t2","del09_t2",0.318,0.2422,33.8138043478261,19.2643333333333,1.16722474078714,0.0585051652467383,0.896514425508995,-0.0899831254887434,0.0822888888888889,0.0442102343239241,0.0616847826086956,0.0271240250132471,"gulf",15,6,TRUE,-0.21858233638888,0.537432916527908,0.0436734177038358
"188","del09",2009,"Delma","t2","del09_t2",0.624,0.4288,33.0080434782609,20.0904444444444,0.982019143399199,0.0905585051652468,0.683961053981579,-0.078030703379018,0.0744444444444444,0.0605501205912959,0.0563152173913044,0.0325633547654199,"gulf",15,6,TRUE,-0.0386027198889127,0.543722828052538,0.0385768169347027
"189","del09",2006,"Delma","t1","del09_t1",0.825,0.6306,33.4077173913043,21.0712222222222,0.950488730320836,0.0552013005720872,0.906632585190596,-0.0703819401572211,0.0725666666666667,0.0400996091213542,0.0640217391304348,0.028634866267768,"gulf",15,6,TRUE,0.175124461194434,0.532118505465537,0.0340102382614658
"190","del09",2011,"Delma","t1","del09_t1",0.373,0.2119,33.6441304347826,20.6441111111111,0.730717508619607,0.0797024323990616,0.96437550501241,-0.106168992056632,0.0806777777777778,0.0507101983798658,0.0575217391304348,0.0295391259480939,"gulf",15,6,TRUE,-0.23971220191072,0.528436832940791,0.0349493609572516
"191","del09",2011,"Delma","t2","del09_t2",0.425,0.2725,33.6441304347826,20.6441111111111,0.730717508619607,0.0797024323990616,0.96437550501241,-0.106168992056632,0.0806777777777778,0.0507101983798658,0.0575217391304348,0.0295391259480939,"gulf",15,6,TRUE,-0.17911220191072,0.528436832940791,0.0349493609572516
"192","del12",2007,"Delma","t1","del12_t1",0.66,0.6256,33.8138043478261,19.2643333333333,1.16722474078714,0.0585051652467383,0.896514425508995,-0.0899831254887434,0.0822888888888889,0.0442102343239241,0.0616847826086956,0.0271240250132471,"gulf",20,12,TRUE,-0.149350586518132,0.740513982335575,0.0462606381994055
"193","del12",2012,"Delma","t2","del12_t2",0.721,0.6711,33.4748913043478,19.323956043956,0.858890601132102,0.142161583734617,0.828375206389543,-0.0617109931267235,0.0898131868131868,0.0589376152456349,0.0517065217391304,0.026570469455947,"gulf",20,12,TRUE,-0.105161564317042,0.741854101691551,0.0430951031251635
"194","del12",2009,"Delma","t2","del12_t2",0.855,0.7972,33.0080434782609,20.0904444444444,0.982019143399199,0.0905585051652468,0.683961053981579,-0.078030703379018,0.0744444444444444,0.0605501205912959,0.0563152173913044,0.0325633547654199,"gulf",20,12,TRUE,0.0156290299818355,0.746803893860204,0.0415122889450178
"195","del12",2012,"Delma","t1","del12_t1",1.069,0.8072,33.4748913043478,19.323956043956,0.858890601132102,0.142161583734617,0.828375206389543,-0.0617109931267235,0.0898131868131868,0.0589376152456349,0.0517065217391304,0.026570469455947,"gulf",20,12,TRUE,0.0309384356829582,0.741854101691551,0.0430951031251635
"196","del12",2013,"Delma","t1","del12_t1",1.128,0.7871,33.3455434782609,21.234,0.90685628111997,0.063244927357287,0.743879589881799,-0.089031485368564,0.0803013698630137,0.0616442943497222,0.0361011235955056,0.0213956478921108,"gulf",20,12,TRUE,0.0412150401656578,0.711617281546191,0.0360960568299095
"197","del12",2005,"Delma","t1","del12_t1",0.757,0.6307,32.9551086956522,19.9133333333333,0.997295218482967,0.085120714491501,1.17582096133313,-0.0767893155533604,0.0790555555555556,0.0446681549866637,0.0573152173913044,0.0317572971099941,"gulf",20,12,TRUE,-0.204683183068582,0.80063424799114,0.0443279319690951
"198","del12",2008,"Delma","t1","del12_t1",0.888,0.7063,33.08,19.8342857142857,1.38412679481577,0.106390665514261,0.990865977120713,-0.0348419146396673,0.0845604395604396,0.0685666275791833,0.0694239130434783,0.0349974045177834,"gulf",20,12,TRUE,-0.100561792680887,0.772273422738793,0.0411121598156378
"199","del12",2007,"Delma","t2","del12_t2",1.238,0.9939,33.8138043478261,19.2643333333333,1.16722474078714,0.0585051652467383,0.896514425508995,-0.0899831254887434,0.0822888888888889,0.0442102343239241,0.0616847826086956,0.0271240250132471,"gulf",20,12,TRUE,0.218949413481868,0.740513982335575,0.0462606381994055
"200","del12",2009,"Delma","t1","del12_t1",1.039,0.7971,33.0080434782609,20.0904444444444,0.982019143399199,0.0905585051652468,0.683961053981579,-0.078030703379018,0.0744444444444444,0.0605501205912959,0.0563152173913044,0.0325633547654199,"gulf",20,12,TRUE,0.0155290299818355,0.746803893860204,0.0415122889450178
"201","del12",2008,"Delma","t2","del12_t2",1.077,0.9838,33.08,19.8342857142857,1.38412679481577,0.106390665514261,0.990865977120713,-0.0348419146396673,0.0845604395604396,0.0685666275791833,0.0694239130434783,0.0349974045177834,"gulf",20,12,TRUE,0.176938207319113,0.772273422738793,0.0411121598156378
"202","del12",2010,"Delma","t1","del12_t1",1.308,1.0747,33.9638043478261,21.8726666666667,0.995337219124896,0.0725663250607072,0.945037754221473,-0.0958513396715643,0.0687666666666667,0.0469429608464752,0.0785652173913043,0.0316461564243707,"gulf",20,12,TRUE,0.338826015727329,0.701749522558235,0.040598757593047
"203","del12",2013,"Delma","t2","del12_t2",0.584,0.5802,33.3455434782609,21.234,0.90685628111997,0.063244927357287,0.743879589881799,-0.089031485368564,0.0803013698630137,0.0616442943497222,0.0361011235955056,0.0213956478921108,"gulf",20,12,TRUE,-0.165684959834342,0.711617281546191,0.0360960568299095
"204","del12",2011,"Delma","t1","del12_t1",1.368,1.1453,33.6441304347826,20.6441111111111,0.730717508619607,0.0797024323990616,0.96437550501241,-0.106168992056632,0.0806777777777778,0.0507101983798658,0.0575217391304348,0.0295391259480939,"gulf",20,12,TRUE,0.379519547960028,0.731517898748458,0.0388084388454453
"205","del12",2004,"Delma","t1","del12_t1",0.932,0.7164,33.535652173913,21.5774725274725,0.728481820724281,0.0731277935547599,0.858405504150377,-0.0348713832983497,0.0777582417582418,0.0428022171438559,0.0669021739130435,0.0300523571628973,"gulf",20,12,TRUE,-0.0283894564022369,0.710614986296203,0.0367416714701687
"206","del12",2010,"Delma","t2","del12_t2",0.625,0.5852,33.9638043478261,21.8726666666667,0.995337219124896,0.0725663250607072,0.945037754221473,-0.0958513396715643,0.0687666666666667,0.0469429608464752,0.0785652173913043,0.0316461564243707,"gulf",20,12,TRUE,-0.150673984272671,0.701749522558235,0.040598757593047
"207","del12",2011,"Delma","t2","del12_t2",0.667,0.5852,33.6441304347826,20.6441111111111,0.730717508619607,0.0797024323990616,0.96437550501241,-0.106168992056632,0.0806777777777778,0.0507101983798658,0.0575217391304348,0.0295391259480939,"gulf",20,12,TRUE,-0.180580452039972,0.731517898748458,0.0388084388454453
"208","del12",2006,"Delma","t2","del12_t2",1.464,1.1403,33.4077173913043,21.0712222222222,0.950488730320836,0.0552013005720872,0.906632585190596,-0.0703819401572211,0.0725666666666667,0.0400996091213542,0.0640217391304348,0.028634866267768,"gulf",20,12,TRUE,0.370656211065182,0.735199571273204,0.037745411727368
"209","del12",2006,"Delma","t1","del12_t1",0.541,0.4642,33.4077173913043,21.0712222222222,0.950488730320836,0.0552013005720872,0.906632585190596,-0.0703819401572211,0.0725666666666667,0.0400996091213542,0.0640217391304348,0.028634866267768,"gulf",20,12,TRUE,-0.305443788934818,0.735199571273204,0.037745411727368
"210","del20",2010,"Delma","t2","del20_t2",1.497,1.2109,33.9638043478261,21.8726666666667,0.995337219124896,0.0725663250607072,0.945037754221473,-0.0958513396715643,0.0687666666666667,0.0469429608464752,0.0785652173913043,0.0316461564243707,"gulf",14,9,TRUE,0.643436547355828,0.600208989654402,0.0303708813565594
"211","del20",2008,"Delma","t1","del20_t1",0.806,0.6609,33.08,19.8342857142857,1.38412679481577,0.106390665514261,0.990865977120713,-0.0348419146396673,0.0845604395604396,0.0685666275791833,0.0694239130434783,0.0349974045177834,"gulf",14,9,TRUE,0.0224487389476126,0.67073288983496,0.0313981182535943
"212","del20",2012,"Delma","t1","del20_t1",0.534,0.4389,33.4748913043478,19.323956043956,0.858890601132102,0.142161583734617,0.828375206389543,-0.0617109931267235,0.0898131868131868,0.0589376152456349,0.0517065217391304,0.026570469455947,"gulf",14,9,TRUE,-0.168951032688542,0.640313568787717,0.0338496958665857
"213","del20",2013,"Delma","t2","del20_t2",0.475,0.4339,33.3455434782609,21.234,0.90685628111997,0.063244927357287,0.743879589881799,-0.089031485368564,0.0803013698630137,0.0616442943497222,0.0361011235955056,0.0213956478921108,"gulf",14,9,TRUE,-0.143574428205843,0.610076748642358,0.0237960543780852
"214","del20",2004,"Delma","t2","del20_t2",0.534,0.4894,33.535652173913,21.5774725274725,0.728481820724281,0.0731277935547599,0.858405504150377,-0.0348713832983497,0.0777582417582418,0.0428022171438559,0.0669021739130435,0.0300523571628973,"gulf",14,9,TRUE,-0.0869789247737375,0.60907445339237,0.0247438745919559
"215","del20",2006,"Delma","t1","del20_t1",0.702,0.666,33.4077173913043,21.0712222222222,0.950488730320836,0.0552013005720872,0.906632585190596,-0.0703819401572211,0.0725666666666667,0.0400996091213542,0.0640217391304348,0.028634866267768,"gulf",14,9,TRUE,0.0647667426936811,0.63365903836937,0.0266994982186865
"216","del20",2013,"Delma","t1","del20_t1",0.609,0.5247,33.3455434782609,21.234,0.90685628111997,0.063244927357287,0.743879589881799,-0.089031485368564,0.0803013698630137,0.0616442943497222,0.0361011235955056,0.0213956478921108,"gulf",14,9,TRUE,-0.0527744282058428,0.610076748642358,0.0237960543780852
"217","del20",2010,"Delma","t1","del20_t1",0.338,0.2523,33.9638043478261,21.8726666666667,0.995337219124896,0.0725663250607072,0.945037754221473,-0.0958513396715643,0.0687666666666667,0.0469429608464752,0.0785652173913043,0.0316461564243707,"gulf",14,9,TRUE,-0.315163452644172,0.600208989654402,0.0303708813565594
"218","del20",2007,"Delma","t2","del20_t2",0.618,0.444,33.8138043478261,19.2643333333333,1.16722474078714,0.0585051652467383,0.896514425508995,-0.0899831254887434,0.0822888888888889,0.0442102343239241,0.0616847826086956,0.0271240250132471,"gulf",14,9,TRUE,-0.162540054889632,0.638973449431741,0.0380245187855093
"219","del20",2011,"Delma","t2","del20_t2",0.878,0.7921,33.6441304347826,20.6441111111111,0.730717508619607,0.0797024323990616,0.96437550501241,-0.106168992056632,0.0806777777777778,0.0507101983798658,0.0575217391304348,0.0295391259480939,"gulf",14,9,TRUE,0.194730079588527,0.629977365844624,0.0280345033318767
"220","del20",2009,"Delma","t1","del20_t1",0.772,0.6458,33.0080434782609,20.0904444444444,0.982019143399199,0.0905585051652468,0.683961053981579,-0.078030703379018,0.0744444444444444,0.0605501205912959,0.0563152173913044,0.0325633547654199,"gulf",14,9,TRUE,0.032639561610335,0.645263360956371,0.0320605281885475
"221","del20",2004,"Delma","t1","del20_t1",0.635,0.5549,33.535652173913,21.5774725274725,0.728481820724281,0.0731277935547599,0.858405504150377,-0.0348713832983497,0.0777582417582418,0.0428022171438559,0.0669021739130435,0.0300523571628973,"gulf",14,9,TRUE,-0.0214789247737376,0.60907445339237,0.0247438745919559
"222","del20",2005,"Delma","t2","del20_t2",0.571,0.4692,32.9551086956522,19.9133333333333,0.997295218482967,0.085120714491501,1.17582096133313,-0.0767893155533604,0.0790555555555556,0.0446681549866637,0.0573152173913044,0.0317572971099941,"gulf",14,9,TRUE,-0.197772651440083,0.699093715087306,0.035732527326351
"223","del20",2006,"Delma","t2","del20_t2",0.582,0.4793,33.4077173913043,21.0712222222222,0.950488730320836,0.0552013005720872,0.906632585190596,-0.0703819401572211,0.0725666666666667,0.0400996091213542,0.0640217391304348,0.028634866267768,"gulf",14,9,TRUE,-0.121933257306319,0.63365903836937,0.0266994982186865
"224","del20",2009,"Delma","t2","del20_t2",0.64,0.4541,33.0080434782609,20.0904444444444,0.982019143399199,0.0905585051652468,0.683961053981579,-0.078030703379018,0.0744444444444444,0.0605501205912959,0.0563152173913044,0.0325633547654199,"gulf",14,9,TRUE,-0.159060438389665,0.645263360956371,0.0320605281885475
"225","del20",2008,"Delma","t2","del20_t2",0.543,0.3632,33.08,19.8342857142857,1.38412679481577,0.106390665514261,0.990865977120713,-0.0348419146396673,0.0845604395604396,0.0685666275791833,0.0694239130434783,0.0349974045177834,"gulf",14,9,TRUE,-0.275251261052387,0.67073288983496,0.0313981182535943
"226","del20",2011,"Delma","t1","del20_t1",0.861,0.7164,33.6441304347826,20.6441111111111,0.730717508619607,0.0797024323990616,0.96437550501241,-0.106168992056632,0.0806777777777778,0.0507101983798658,0.0575217391304348,0.0295391259480939,"gulf",14,9,TRUE,0.119030079588527,0.629977365844624,0.0280345033318767
"227","del20",2003,"Delma","t1","del20_t1",1.336,1.1352,33.6146739130435,20.5847777777778,0.580074051409475,0.0585079639461661,0.948033767524626,-0.0803782359962135,0.0779777777777778,0.0440558832500136,0.0605869565217391,0.0271807754354583,"gulf",14,9,TRUE,0.534806575766354,0.632919920796418,0.0284964350116172
"228","del20",2003,"Delma","t2","del20_t2",0.347,0.3885,33.6146739130435,20.5847777777778,0.580074051409475,0.0585079639461661,0.948033767524626,-0.0803782359962135,0.0779777777777778,0.0440558832500136,0.0605869565217391,0.0271807754354583,"gulf",14,9,TRUE,-0.211893424233646,0.632919920796418,0.0284964350116172
"229","del20",2007,"Delma","t1","del20_t1",1.13,0.9586,33.8138043478261,19.2643333333333,1.16722474078714,0.0585051652467383,0.896514425508995,-0.0899831254887434,0.0822888888888889,0.0442102343239241,0.0616847826086956,0.0271240250132471,"gulf",14,9,TRUE,0.352059945110368,0.638973449431741,0.0380245187855093
"230","del20",2012,"Delma","t2","del20_t2",0.585,0.5146,33.4748913043478,19.323956043956,0.858890601132102,0.142161583734617,0.828375206389543,-0.0617109931267235,0.0898131868131868,0.0589376152456349,0.0517065217391304,0.026570469455947,"gulf",14,9,TRUE,-0.0932510326885424,0.640313568787717,0.0338496958665857
"231","del20",2005,"Delma","t1","del20_t1",0.64,0.6559,32.9551086956522,19.9133333333333,0.997295218482967,0.085120714491501,1.17582096133313,-0.0767893155533604,0.0790555555555556,0.0446681549866637,0.0573152173913044,0.0317572971099941,"gulf",14,9,TRUE,-0.0110726514400827,0.699093715087306,0.035732527326351
"232","del20",2002,"Delma","t1","del20_t1",0.594,0.4591,33.6896739130435,21.0304444444444,1.47590376890946,0.0817668024859037,0.605219878465682,-0.037236202000247,0.0882777777777778,0.0477665267070773,0.0540760869565217,0.0272478383841313,"gulf",14,9,TRUE,-0.0846881032028703,0.576669054013794,0.0252445543723072
"283","dib03",2007,"Dibba","t1","dib03_t1",0.822,0.8677,32.2091304347826,23.1011111111111,0.575233112384033,0.115039387578714,0.69315277825931,-0.0310672922583036,0.128122222222222,0.0843052010041762,0.121217391304348,0.044949012894088,"oman",24,8,TRUE,0.255989558074109,0.647812973981964,0.0339239217909646
"284","dib03",2005,"Dibba","t2","dib03_t2",0.822,0.7719,31.9908695652174,23.2994444444444,0.681281609696286,0.0631905173478207,0.869123155670637,-0.0404379964604684,0.1399,0.0733981063956824,0.137858695652174,0.061210424581119,"oman",24,8,TRUE,0.0819560227412877,0.725647470094888,0.0336818879009449
"285","dib03",2006,"Dibba","t2","dib03_t2",0.733,0.3885,32.0104347826087,23.3508888888889,0.540864153424338,0.038813433757254,0.515576947803668,-0.0101396880273285,0.134788888888889,0.0735208438600757,0.136065217391304,0.0447222943512532,"oman",24,8,TRUE,-0.251411535613511,0.675613726964452,0.0334173289207298
"286","dib03",2008,"Dibba","t1","dib03_t1",0.916,0.6004,31.5465217391304,23.4028571428571,1.1318905382042,0.0903228382104786,0.571517038063558,-0.00540922747664312,0.119252747252747,0.0695144418898521,0.136891304347826,0.0689544293729425,"oman",24,8,TRUE,-0.0239805074575725,0.659926207315109,0.0309166514162229
