"colony","year","Site","track","sample","height","dia","StavR","WtavR","WtsdR","StsdR","winSlope","sumSlope","ccoldday","warmday","WcsavR","WcssdR","ScsavR","ScssdR","cummu_dhwm","cummu_dcwm","gulf","density","count95","count90","count10","count05","Bheight"
"ras21",2008,"RasGhanada","t2","ras21_t2",8.5,24,33.3365573770492,20.0518032786885,0.964744367171465,0.523038829807442,0.111707042021649,-0.0354045355393671,42,299,0.143803278688525,0.102599353420986,0.0730491803278688,0.0372743997177277,0,-470.749111711425,"gulf",0.995504726,0,20,47,33,6.16915
"sad05",2008,"Saadiyat","t1","sad05_t1",11,18,33.3162295081967,19.8290163934426,0.865325959620675,0.527879923007831,0.113018808906449,-0.0377618636045603,36,301,0.108770491803279,0.08684591593595,0.0861311475409836,0.0369564948779129,0,-472.681109024458,"gulf",0.869273652,2,17,50,38,7.4218
"sad05",2008,"Saadiyat","t2","sad05_t2",11,18,33.3162295081967,19.8290163934426,0.865325959620675,0.527879923007831,0.113018808906449,-0.0377618636045603,36,301,0.108770491803279,0.08684591593595,0.0861311475409836,0.0369564948779129,0,-472.681109024458,"gulf",0.869273652,2,17,50,38,7.4218
"sad07",2008,"Saadiyat","t1","sad07_t1",10,17,33.3162295081967,19.8290163934426,0.865325959620675,0.527879923007831,0.113018808906449,-0.0377618636045603,36,301,0.108770491803279,0.08684591593595,0.0861311475409836,0.0369564948779129,0,-472.681109024458,"gulf",1.748756866,2,17,50,38,6.6222
"sad07",2008,"Saadiyat","t2","sad07_t2",10,17,33.3162295081967,19.8290163934426,0.865325959620675,0.527879923007831,0.113018808906449,-0.0377618636045603,36,301,0.108770491803279,0.08684591593595,0.0861311475409836,0.0369564948779129,0,-472.681109024458,"gulf",1.693797143,2,17,50,38,6.6222
"sad08",2008,"Saadiyat","t1","sad08_t1",11,16,33.3162295081967,19.8290163934426,0.865325959620675,0.527879923007831,0.113018808906449,-0.0377618636045603,36,301,0.108770491803279,0.08684591593595,0.0861311475409836,0.0369564948779129,0,-472.681109024458,"gulf",1.460057347,2,17,50,38,8.0599
"sad08",2008,"Saadiyat","t2","sad08_t2",11,16,33.3162295081967,19.8290163934426,0.865325959620675,0.527879923007831,0.113018808906449,-0.0377618636045603,36,301,0.108770491803279,0.08684591593595,0.0861311475409836,0.0369564948779129,0,-472.681109024458,"gulf",1.178925932,2,17,50,38,8.0599
"sad12",2008,"Saadiyat","t1","sad12_t1",9,16,33.3162295081967,19.8290163934426,0.865325959620675,0.527879923007831,0.113018808906449,-0.0377618636045603,36,301,0.108770491803279,0.08684591593595,0.0861311475409836,0.0369564948779129,0,-472.681109024458,"gulf",1.605085555,2,17,50,38,5.94005
"sad12",2008,"Saadiyat","t2","sad12_t2",9,16,33.3162295081967,19.8290163934426,0.865325959620675,0.527879923007831,0.113018808906449,-0.0377618636045603,36,301,0.108770491803279,0.08684591593595,0.0861311475409836,0.0369564948779129,0,-472.681109024458,"gulf",1.359488674,2,17,50,38,5.94005
"sad13",2008,"Saadiyat","t1","sad13_t1",5,15,33.3162295081967,19.8290163934426,0.865325959620675,0.527879923007831,0.113018808906449,-0.0377618636045603,36,301,0.108770491803279,0.08684591593595,0.0861311475409836,0.0369564948779129,0,-472.681109024458,"gulf",1.357465254,2,17,50,38,3.46375
"sad13",2008,"Saadiyat","t2","sad13_t2",5,15,33.3162295081967,19.8290163934426,0.865325959620675,0.527879923007831,0.113018808906449,-0.0377618636045603,36,301,0.108770491803279,0.08684591593595,0.0861311475409836,0.0369564948779129,0,-472.681109024458,"gulf",1.351749883,2,17,50,38,3.46375
"sad15",2008,"Saadiyat","t1","sad15_t1",14,22,33.3162295081967,19.8290163934426,0.865325959620675,0.527879923007831,0.113018808906449,-0.0377618636045603,36,301,0.108770491803279,0.08684591593595,0.0861311475409836,0.0369564948779129,0,-472.681109024458,"gulf",1.203071164,2,17,50,38,10.77
"sad15",2008,"Saadiyat","t2","sad15_t2",14,22,33.3162295081967,19.8290163934426,0.865325959620675,0.527879923007831,0.113018808906449,-0.0377618636045603,36,301,0.108770491803279,0.08684591593595,0.0861311475409836,0.0369564948779129,0,-472.681109024458,"gulf",1.26746339,2,17,50,38,10.77
"sad22",2008,"Saadiyat","t1","sad22_t1",7,15,33.3162295081967,19.8290163934426,0.865325959620675,0.527879923007831,0.113018808906449,-0.0377618636045603,36,301,0.108770491803279,0.08684591593595,0.0861311475409836,0.0369564948779129,0,-472.681109024458,"gulf",1.417959751,2,17,50,38,4.24525
"sad22",2008,"Saadiyat","t2","sad22_t2",7,15,33.3162295081967,19.8290163934426,0.865325959620675,0.527879923007831,0.113018808906449,-0.0377618636045603,36,301,0.108770491803279,0.08684591593595,0.0861311475409836,0.0369564948779129,0,-472.681109024458,"gulf",1.530009274,2,17,50,38,4.24525
"ala01",2009,"AlAqah","t1","ala01_t1",7,23,32.732131147541,23.2047540983607,0.421060591670514,0.534774453248278,0.0628955015022431,-0.0164436761740133,44,288,0.117327868852459,0.0655214268544969,0.132688524590164,0.0602366281104796,14.0972551319648,0,"oman",1.106967005,0,1,0,0,4.4446
"ala01",2009,"AlAqah","t2","ala01_t2",7,23,32.732131147541,23.2047540983607,0.421060591670514,0.534774453248278,0.0628955015022431,-0.0164436761740133,44,288,0.117327868852459,0.0655214268544969,0.132688524590164,0.0602366281104796,14.0972551319648,0,"oman",1.445557901,0,1,0,0,4.4446
"ala08",2009,"AlAqah","t1","ala08_t1",8,15,32.732131147541,23.2047540983607,0.421060591670514,0.534774453248278,0.0628955015022431,-0.0164436761740133,44,288,0.117327868852459,0.0655214268544969,0.132688524590164,0.0602366281104796,14.0972551319648,0,"oman",1.164129814,0,1,0,0,5.7473
"ala08",2009,"AlAqah","t2","ala08_t2",8,15,32.732131147541,23.2047540983607,0.421060591670514,0.534774453248278,0.0628955015022431,-0.0164436761740133,44,288,0.117327868852459,0.0655214268544969,0.132688524590164,0.0602366281104796,14.0972551319648,0,"oman",1.444341552,0,1,0,0,5.7473
"ala10",2009,"AlAqah","t1","ala10_t1",8.5,18,32.732131147541,23.2047540983607,0.421060591670514,0.534774453248278,0.0628955015022431,-0.0164436761740133,44,288,0.117327868852459,0.0655214268544969,0.132688524590164,0.0602366281104796,14.0972551319648,0,"oman",1.993216724,0,1,0,0,6.2851
"ala10",2009,"AlAqah","t2","ala10_t2",8.5,18,32.732131147541,23.2047540983607,0.421060591670514,0.534774453248278,0.0628955015022431,-0.0164436761740133,44,288,0.117327868852459,0.0655214268544969,0.132688524590164,0.0602366281104796,14.0972551319648,0,"oman",1.914827266,0,1,0,0,6.2851
"ala12",2009,"AlAqah","t1","ala12_t1",13.5,23,32.732131147541,23.2047540983607,0.421060591670514,0.534774453248278,0.0628955015022431,-0.0164436761740133,44,288,0.117327868852459,0.0655214268544969,0.132688524590164,0.0602366281104796,14.0972551319648,0,"oman",1.037084554,0,1,0,0,11.58285
"ala12",2009,"AlAqah","t2","ala12_t2",13.5,23,32.732131147541,23.2047540983607,0.421060591670514,0.534774453248278,0.0628955015022431,-0.0164436761740133,44,288,0.117327868852459,0.0655214268544969,0.132688524590164,0.0602366281104796,14.0972551319648,0,"oman",0.987890351,0,1,0,0,11.58285
"ala21",2009,"AlAqah","t1","ala21_t1",5,14,32.732131147541,23.2047540983607,0.421060591670514,0.534774453248278,0.0628955015022431,-0.0164436761740133,44,288,0.117327868852459,0.0655214268544969,0.132688524590164,0.0602366281104796,14.0972551319648,0,"oman",2.060309778,0,1,0,0,2.45605
"ala21",2009,"AlAqah","t2","ala21_t2",5,14,32.732131147541,23.2047540983607,0.421060591670514,0.534774453248278,0.0628955015022431,-0.0164436761740133,44,288,0.117327868852459,0.0655214268544969,0.132688524590164,0.0602366281104796,14.0972551319648,0,"oman",1.69759726,0,1,0,0,2.45605
"del01",2009,"Delma","t1","del01_t1",7,15,33.3013114754098,19.5380327868852,0.487691226331208,0.610446490720347,0.0905585051652468,-0.078030703379018,43,331,0.0650327868852459,0.0435583773852649,0.0612295081967213,0.036259892187109,0,-12.3939762795603,"gulf",1.130322313,1,24,69,55,5.1131
"del01",2009,"Delma","t2","del01_t2",7,15,33.3013114754098,19.5380327868852,0.487691226331208,0.610446490720347,0.0905585051652468,-0.078030703379018,43,331,0.0650327868852459,0.0435583773852649,0.0612295081967213,0.036259892187109,0,-12.3939762795603,"gulf",1.172625459,1,24,69,55,5.1131
"del07",2009,"Delma","t1","del07_t1",10,19,33.3013114754098,19.5380327868852,0.487691226331208,0.610446490720347,0.0905585051652468,-0.078030703379018,43,331,0.0650327868852459,0.0435583773852649,0.0612295081967213,0.036259892187109,0,-12.3939762795603,"gulf",1.457286693,1,24,69,55,7.61145
"del07",2009,"Delma","t2","del07_t2",10,19,33.3013114754098,19.5380327868852,0.487691226331208,0.610446490720347,0.0905585051652468,-0.078030703379018,43,331,0.0650327868852459,0.0435583773852649,0.0612295081967213,0.036259892187109,0,-12.3939762795603,"gulf",1.677766434,1,24,69,55,7.61145
"del08",2009,"Delma","t1","del08_t1",8,16,33.3013114754098,19.5380327868852,0.487691226331208,0.610446490720347,0.0905585051652468,-0.078030703379018,43,331,0.0650327868852459,0.0435583773852649,0.0612295081967213,0.036259892187109,0,-12.3939762795603,"gulf",1.002800682,1,24,69,55,4.8644
"del08",2009,"Delma","t2","del08_t2",8,16,33.3013114754098,19.5380327868852,0.487691226331208,0.610446490720347,0.0905585051652468,-0.078030703379018,43,331,0.0650327868852459,0.0435583773852649,0.0612295081967213,0.036259892187109,0,-12.3939762795603,"gulf",1.281838737,1,24,69,55,4.8644
"del09",2009,"Delma","t1","del09_t1",6,15,33.3013114754098,19.5380327868852,0.487691226331208,0.610446490720347,0.0905585051652468,-0.078030703379018,43,331,0.0650327868852459,0.0435583773852649,0.0612295081967213,0.036259892187109,0,-12.3939762795603,"gulf",1.588965515,1,24,69,55,4.39055
"del09",2009,"Delma","t2","del09_t2",6,15,33.3013114754098,19.5380327868852,0.487691226331208,0.610446490720347,0.0905585051652468,-0.078030703379018,43,331,0.0650327868852459,0.0435583773852649,0.0612295081967213,0.036259892187109,0,-12.3939762795603,"gulf",1.454176303,1,24,69,55,4.39055
"del12",2009,"Delma","t1","del12_t1",12,20,33.3013114754098,19.5380327868852,0.487691226331208,0.610446490720347,0.0905585051652468,-0.078030703379018,43,331,0.0650327868852459,0.0435583773852649,0.0612295081967213,0.036259892187109,0,-12.3939762795603,"gulf",1.303957397,1,24,69,55,8.882
"del12",2009,"Delma","t2","del12_t2",12,20,33.3013114754098,19.5380327868852,0.487691226331208,0.610446490720347,0.0905585051652468,-0.078030703379018,43,331,0.0650327868852459,0.0435583773852649,0.0612295081967213,0.036259892187109,0,-12.3939762795603,"gulf",1.072146394,1,24,69,55,8.882
"del20",2009,"Delma","t1","del20_t1",9,14,33.3013114754098,19.5380327868852,0.487691226331208,0.610446490720347,0.0905585051652468,-0.078030703379018,43,331,0.0650327868852459,0.0435583773852649,0.0612295081967213,0.036259892187109,0,-12.3939762795603,"gulf",1.194826954,1,24,69,55,6.5581
"del20",2009,"Delma","t2","del20_t2",9,14,33.3013114754098,19.5380327868852,0.487691226331208,0.610446490720347,0.0905585051652468,-0.078030703379018,43,331,0.0650327868852459,0.0435583773852649,0.0612295081967213,0.036259892187109,0,-12.3939762795603,"gulf",1.409792368,1,24,69,55,6.5581
"dib03",2009,"Dibba","t1","dib03_t1",8,24,32.6614754098361,23.137868852459,0.392590179678922,0.553355931462965,0.0594263489319669,-0.0153455982220027,43,288,0.11972131147541,0.061837187071519,0.140016393442623,0.0586601772367134,0,0,"oman",1.16638398,0,0,0,0,5.14435
"dib03",2009,"Dibba","t2","dib03_t2",8,24,32.6614754098361,23.137868852459,0.392590179678922,0.553355931462965,0.0594263489319669,-0.0153455982220027,43,288,0.11972131147541,0.061837187071519,0.140016393442623,0.0586601772367134,0,0,"oman",1.295224744,0,0,0,0,5.14435
"dib04",2009,"Dibba","t1","dib04_t1",14,28,32.6614754098361,23.137868852459,0.392590179678922,0.553355931462965,0.0594263489319669,-0.0153455982220027,43,288,0.11972131147541,0.061837187071519,0.140016393442623,0.0586601772367134,0,0,"oman",1.437410708,0,0,0,0,11.17715
"dib04",2009,"Dibba","t2","dib04_t2",14,28,32.6614754098361,23.137868852459,0.392590179678922,0.553355931462965,0.0594263489319669,-0.0153455982220027,43,288,0.11972131147541,0.061837187071519,0.140016393442623,0.0586601772367134,0,0,"oman",1.321251654,0,0,0,0,11.17715
"dib06",2009,"Dibba","t1","dib06_t1",8.5,21,32.6614754098361,23.137868852459,0.392590179678922,0.553355931462965,0.0594263489319669,-0.0153455982220027,43,288,0.11972131147541,0.061837187071519,0.140016393442623,0.0586601772367134,0,0,"oman",1.269272725,0,0,0,0,5.04405
"dib06",2009,"Dibba","t2","dib06_t2",8.5,21,32.6614754098361,23.137868852459,0.392590179678922,0.553355931462965,0.0594263489319669,-0.0153455982220027,43,288,0.11972131147541,0.061837187071519,0.140016393442623,0.0586601772367134,0,0,"oman",1.619404411,0,0,0,0,5.04405
"dib08",2009,"Dibba","t1","dib08_t1",7,23,32.6614754098361,23.137868852459,0.392590179678922,0.553355931462965,0.0594263489319669,-0.0153455982220027,43,288,0.11972131147541,0.061837187071519,0.140016393442623,0.0586601772367134,0,0,"oman",1.257396282,0,0,0,0,4.34115
"dib08",2009,"Dibba","t2","dib08_t2",7,23,32.6614754098361,23.137868852459,0.392590179678922,0.553355931462965,0.0594263489319669,-0.0153455982220027,43,288,0.11972131147541,0.061837187071519,0.140016393442623,0.0586601772367134,0,0,"oman",1.269596644,0,0,0,0,4.34115
"dib15",2009,"Dibba","t1","dib15_t1",6,14,32.6614754098361,23.137868852459,0.392590179678922,0.553355931462965,0.0594263489319669,-0.0153455982220027,43,288,0.11972131147541,0.061837187071519,0.140016393442623,0.0586601772367134,0,0,"oman",1.385363823,0,0,0,0,3.7877
"dib15",2009,"Dibba","t2","dib15_t2",6,14,32.6614754098361,23.137868852459,0.392590179678922,0.553355931462965,0.0594263489319669,-0.0153455982220027,43,288,0.11972131147541,0.061837187071519,0.140016393442623,0.0586601772367134,0,0,"oman",1.258279417,0,0,0,0,3.7877
"dib16",2009,"Dibba","t1","dib16_t1",7,22,32.6614754098361,23.137868852459,0.392590179678922,0.553355931462965,0.0594263489319669,-0.0153455982220027,43,288,0.11972131147541,0.061837187071519,0.140016393442623,0.0586601772367134,0,0,"oman",1.283367495,0,0,0,0,4.21505
"dib16",2009,"Dibba","t2","dib16_t2",7,22,32.6614754098361,23.137868852459,0.392590179678922,0.553355931462965,0.0594263489319669,-0.0153455982220027,43,288,0.11972131147541,0.061837187071519,0.140016393442623,0.0586601772367134,0,0,"oman",1.5441547,0,0,0,0,4.21505
"ras04",2009,"RasGhanada","t1","ras04_t1",7.5,14,33.5506557377049,20.7068852459016,0.710024743661812,0.468774533055637,0.0759225418775981,-0.100352224554472,42,341,0.120606557377049,0.090348451137531,0.0822459016393443,0.0448187668050282,0,-83.9097577394798,"gulf",1.316818455,1,26,37,12,6.0268
"ras04",2009,"RasGhanada","t2","ras04_t2",7.5,14,33.5506557377049,20.7068852459016,0.710024743661812,0.468774533055637,0.0759225418775981,-0.100352224554472,42,341,0.120606557377049,0.090348451137531,0.0822459016393443,0.0448187668050282,0,-83.9097577394798,"gulf",1.333759719,1,26,37,12,6.0268
"ras07",2009,"RasGhanada","t1","ras07_t1",4,11,33.5506557377049,20.7068852459016,0.710024743661812,0.468774533055637,0.0759225418775981,-0.100352224554472,42,341,0.120606557377049,0.090348451137531,0.0822459016393443,0.0448187668050282,0,-83.9097577394798,"gulf",1.41699776,1,26,37,12,2.3931
"ras07",2009,"RasGhanada","t2","ras07_t2",4,11,33.5506557377049,20.7068852459016,0.710024743661812,0.468774533055637,0.0759225418775981,-0.100352224554472,42,341,0.120606557377049,0.090348451137531,0.0822459016393443,0.0448187668050282,0,-83.9097577394798,"gulf",1.554105806,1,26,37,12,2.3931
"ras09",2009,"RasGhanada","t1","ras09_t1",5,18,33.5506557377049,20.7068852459016,0.710024743661812,0.468774533055637,0.0759225418775981,-0.100352224554472,42,341,0.120606557377049,0.090348451137531,0.0822459016393443,0.0448187668050282,0,-83.9097577394798,"gulf",1.469250547,1,26,37,12,3.30735
"ras09",2009,"RasGhanada","t2","ras09_t2",5,18,33.5506557377049,20.7068852459016,0.710024743661812,0.468774533055637,0.0759225418775981,-0.100352224554472,42,341,0.120606557377049,0.090348451137531,0.0822459016393443,0.0448187668050282,0,-83.9097577394798,"gulf",1.317687644,1,26,37,12,3.30735
"ras11",2009,"RasGhanada","t1","ras11_t1",11,14,33.5506557377049,20.7068852459016,0.710024743661812,0.468774533055637,0.0759225418775981,-0.100352224554472,42,341,0.120606557377049,0.090348451137531,0.0822459016393443,0.0448187668050282,0,-83.9097577394798,"gulf",1.388186649,1,26,37,12,8.65145
"ras11",2009,"RasGhanada","t2","ras11_t2",11,14,33.5506557377049,20.7068852459016,0.710024743661812,0.468774533055637,0.0759225418775981,-0.100352224554472,42,341,0.120606557377049,0.090348451137531,0.0822459016393443,0.0448187668050282,0,-83.9097577394798,"gulf",1.329786359,1,26,37,12,8.65145
"ras12",2009,"RasGhanada","t1","ras12_t1",12,16,33.5506557377049,20.7068852459016,0.710024743661812,0.468774533055637,0.0759225418775981,-0.100352224554472,42,341,0.120606557377049,0.090348451137531,0.0822459016393443,0.0448187668050282,0,-83.9097577394798,"gulf",1.787400908,1,26,37,12,9.85075
"ras12",2009,"RasGhanada","t2","ras12_t2",12,16,33.5506557377049,20.7068852459016,0.710024743661812,0.468774533055637,0.0759225418775981,-0.100352224554472,42,341,0.120606557377049,0.090348451137531,0.0822459016393443,0.0448187668050282,0,-83.9097577394798,"gulf",1.701344978,1,26,37,12,9.85075
"ras13",2009,"RasGhanada","t1","ras13_t1",8.5,23,33.5506557377049,20.7068852459016,0.710024743661812,0.468774533055637,0.0759225418775981,-0.100352224554472,42,341,0.120606557377049,0.090348451137531,0.0822459016393443,0.0448187668050282,0,-83.9097577394798,"gulf",1.638122887,1,26,37,12,5.8866
"ras13",2009,"RasGhanada","t2","ras13_t2",8.5,23,33.5506557377049,20.7068852459016,0.710024743661812,0.468774533055637,0.0759225418775981,-0.100352224554472,42,341,0.120606557377049,0.090348451137531,0.0822459016393443,0.0448187668050282,0,-83.9097577394798,"gulf",1.578884252,1,26,37,12,5.8866
"ras15",2009,"RasGhanada","t1","ras15_t1",6,14,33.5506557377049,20.7068852459016,0.710024743661812,0.468774533055637,0.0759225418775981,-0.100352224554472,42,341,0.120606557377049,0.090348451137531,0.0822459016393443,0.0448187668050282,0,-83.9097577394798,"gulf",1.307650485,1,26,37,12,3.98445
"ras15",2009,"RasGhanada","t2","ras15_t2",6,14,33.5506557377049,20.7068852459016,0.710024743661812,0.468774533055637,0.0759225418775981,-0.100352224554472,42,341,0.120606557377049,0.090348451137531,0.0822459016393443,0.0448187668050282,0,-83.9097577394798,"gulf",1.437354092,1,26,37,12,3.98445
"ras16",2009,"RasGhanada","t1","ras16_t1",7,15,33.5506557377049,20.7068852459016,0.710024743661812,0.468774533055637,0.0759225418775981,-0.100352224554472,42,341,0.120606557377049,0.090348451137531,0.0822459016393443,0.0448187668050282,0,-83.9097577394798,"gulf",1.37123791,1,26,37,12,4.8406
"ras16",2009,"RasGhanada","t2","ras16_t2",7,15,33.5506557377049,20.7068852459016,0.710024743661812,0.468774533055637,0.0759225418775981,-0.100352224554472,42,341,0.120606557377049,0.090348451137531,0.0822459016393443,0.0448187668050282,0,-83.9097577394798,"gulf",1.260379564,1,26,37,12,4.8406
"ras21",2009,"RasGhanada","t1","ras21_t1",8.5,24,33.5506557377049,20.7068852459016,0.710024743661812,0.468774533055637,0.0759225418775981,-0.100352224554472,42,341,0.120606557377049,0.090348451137531,0.0822459016393443,0.0448187668050282,0,-83.9097577394798,"gulf",0.959085243,1,26,37,12,6.62825
"ras21",2009,"RasGhanada","t2","ras21_t2",8.5,24,33.5506557377049,20.7068852459016,0.710024743661812,0.468774533055637,0.0759225418775981,-0.100352224554472,42,341,0.120606557377049,0.090348451137531,0.0822459016393443,0.0448187668050282,0,-83.9097577394798,"gulf",1.032825509,1,26,37,12,6.62825
"sad05",2009,"Saadiyat","t1","sad05_t1",11,18,33.3950819672131,20.4986885245902,0.7851952525961,0.438005414543472,0.0771966909494999,-0.099991110013582,42,341,0.0917704918032787,0.0690271428358978,0.0782622950819672,0.0383135753310078,0,-86.9426661658698,"gulf",0.947415497,1,23,43,23,8.3634
"sad05",2009,"Saadiyat","t2","sad05_t2",11,18,33.3950819672131,20.4986885245902,0.7851952525961,0.438005414543472,0.0771966909494999,-0.099991110013582,42,341,0.0917704918032787,0.0690271428358978,0.0782622950819672,0.0383135753310078,0,-86.9426661658698,"gulf",0.947415497,1,23,43,23,8.3634
"sad07",2009,"Saadiyat","t1","sad07_t1",10,17,33.3950819672131,20.4986885245902,0.7851952525961,0.438005414543472,0.0771966909494999,-0.099991110013582,42,341,0.0917704918032787,0.0690271428358978,0.0782622950819672,0.0383135753310078,0,-86.9426661658698,"gulf",1.688882836,1,23,43,23,7.1469
"sad07",2009,"Saadiyat","t2","sad07_t2",10,17,33.3950819672131,20.4986885245902,0.7851952525961,0.438005414543472,0.0771966909494999,-0.099991110013582,42,341,0.0917704918032787,0.0690271428358978,0.0782622950819672,0.0383135753310078,0,-86.9426661658698,"gulf",1.678732282,1,23,43,23,7.1469
"sad08",2009,"Saadiyat","t1","sad08_t1",11,16,33.3950819672131,20.4986885245902,0.7851952525961,0.438005414543472,0.0771966909494999,-0.099991110013582,42,341,0.0917704918032787,0.0690271428358978,0.0782622950819672,0.0383135753310078,0,-86.9426661658698,"gulf",1.375353496,1,23,43,23,8.73075
"sad08",2009,"Saadiyat","t2","sad08_t2",11,16,33.3950819672131,20.4986885245902,0.7851952525961,0.438005414543472,0.0771966909494999,-0.099991110013582,42,341,0.0917704918032787,0.0690271428358978,0.0782622950819672,0.0383135753310078,0,-86.9426661658698,"gulf",1.138229505,1,23,43,23,8.73075
"sad12",2009,"Saadiyat","t1","sad12_t1",9,16,33.3950819672131,20.4986885245902,0.7851952525961,0.438005414543472,0.0771966909494999,-0.099991110013582,42,341,0.0917704918032787,0.0690271428358978,0.0782622950819672,0.0383135753310078,0,-86.9426661658698,"gulf",1.606029775,1,23,43,23,6.49505
"sad12",2009,"Saadiyat","t2","sad12_t2",9,16,33.3950819672131,20.4986885245902,0.7851952525961,0.438005414543472,0.0771966909494999,-0.099991110013582,42,341,0.0917704918032787,0.0690271428358978,0.0782622950819672,0.0383135753310078,0,-86.9426661658698,"gulf",1.345207016,1,23,43,23,6.49505
"sad13",2009,"Saadiyat","t1","sad13_t1",5,15,33.3950819672131,20.4986885245902,0.7851952525961,0.438005414543472,0.0771966909494999,-0.099991110013582,42,341,0.0917704918032787,0.0690271428358978,0.0782622950819672,0.0383135753310078,0,-86.9426661658698,"gulf",1.545434448,1,23,43,23,3.86735
"sad13",2009,"Saadiyat","t2","sad13_t2",5,15,33.3950819672131,20.4986885245902,0.7851952525961,0.438005414543472,0.0771966909494999,-0.099991110013582,42,341,0.0917704918032787,0.0690271428358978,0.0782622950819672,0.0383135753310078,0,-86.9426661658698,"gulf",1.368895352,1,23,43,23,3.86735
"sad15",2009,"Saadiyat","t1","sad15_t1",14,22,33.3950819672131,20.4986885245902,0.7851952525961,0.438005414543472,0.0771966909494999,-0.099991110013582,42,341,0.0917704918032787,0.0690271428358978,0.0782622950819672,0.0383135753310078,0,-86.9426661658698,"gulf",1.272848824,1,23,43,23,11.5975
"sad15",2009,"Saadiyat","t2","sad15_t2",14,22,33.3950819672131,20.4986885245902,0.7851952525961,0.438005414543472,0.0771966909494999,-0.099991110013582,42,341,0.0917704918032787,0.0690271428358978,0.0782622950819672,0.0383135753310078,0,-86.9426661658698,"gulf",1.338196417,1,23,43,23,11.5975
"sad22",2009,"Saadiyat","t1","sad22_t1",7,15,33.3950819672131,20.4986885245902,0.7851952525961,0.438005414543472,0.0771966909494999,-0.099991110013582,42,341,0.0917704918032787,0.0690271428358978,0.0782622950819672,0.0383135753310078,0,-86.9426661658698,"gulf",1.667172788,1,23,43,23,4.74975
"sad22",2009,"Saadiyat","t2","sad22_t2",7,15,33.3950819672131,20.4986885245902,0.7851952525961,0.438005414543472,0.0771966909494999,-0.099991110013582,42,341,0.0917704918032787,0.0690271428358978,0.0782622950819672,0.0383135753310078,0,-86.9426661658698,"gulf",1.486216206,1,23,43,23,4.74975
"ala01",2010,"AlAqah","t1","ala01_t1",7,23,32.3611475409836,23.7516393442623,0.339220578816935,0.395613862078735,0.0671965263201219,-0.0224259785158661,40,282,0.130491803278689,0.0740438210230536,0.156918032786885,0.0548121930115211,0,0,"oman",1.231471994,0,0,0,0,5.00965
"ala01",2010,"AlAqah","t2","ala01_t2",7,23,32.3611475409836,23.7516393442623,0.339220578816935,0.395613862078735,0.0671965263201219,-0.0224259785158661,40,282,0.130491803278689,0.0740438210230536,0.156918032786885,0.0548121930115211,0,0,"oman",1.440121284,0,0,0,0,5.00965
"ala02",2010,"AlAqah","t1","ala02_t1",6,11,32.3611475409836,23.7516393442623,0.339220578816935,0.395613862078735,0.0671965263201219,-0.0224259785158661,40,282,0.130491803278689,0.0740438210230536,0.156918032786885,0.0548121930115211,0,0,"oman",1.383864771,0,0,0,0,2.5566
"ala02",2010,"AlAqah","t2","ala02_t2",6,11,32.3611475409836,23.7516393442623,0.339220578816935,0.395613862078735,0.0671965263201219,-0.0224259785158661,40,282,0.130491803278689,0.0740438210230536,0.156918032786885,0.0548121930115211,0,0,"oman",1.470312001,0,0,0,0,2.5566
"ala08",2010,"AlAqah","t1","ala08_t1",8,15,32.3611475409836,23.7516393442623,0.339220578816935,0.395613862078735,0.0671965263201219,-0.0224259785158661,40,282,0.130491803278689,0.0740438210230536,0.156918032786885,0.0548121930115211,0,0,"oman",1.250536916,0,0,0,0,6.3956
"ala08",2010,"AlAqah","t2","ala08_t2",8,15,32.3611475409836,23.7516393442623,0.339220578816935,0.395613862078735,0.0671965263201219,-0.0224259785158661,40,282,0.130491803278689,0.0740438210230536,0.156918032786885,0.0548121930115211,0,0,"oman",1.340796601,0,0,0,0,6.3956
"ala10",2010,"AlAqah","t1","ala10_t1",8.5,18,32.3611475409836,23.7516393442623,0.339220578816935,0.395613862078735,0.0671965263201219,-0.0224259785158661,40,282,0.130491803278689,0.0740438210230536,0.156918032786885,0.0548121930115211,0,0,"oman",1.854835962,0,0,0,0,6.9486
"ala10",2010,"AlAqah","t2","ala10_t2",8.5,18,32.3611475409836,23.7516393442623,0.339220578816935,0.395613862078735,0.0671965263201219,-0.0224259785158661,40,282,0.130491803278689,0.0740438210230536,0.156918032786885,0.0548121930115211,0,0,"oman",1.894222928,0,0,0,0,6.9486
"ala12",2010,"AlAqah","t1","ala12_t1",13.5,23,32.3611475409836,23.7516393442623,0.339220578816935,0.395613862078735,0.0671965263201219,-0.0224259785158661,40,282,0.130491803278689,0.0740438210230536,0.156918032786885,0.0548121930115211,0,0,"oman",0.988364276,0,0,0,0,12.1605
"ala12",2010,"AlAqah","t2","ala12_t2",13.5,23,32.3611475409836,23.7516393442623,0.339220578816935,0.395613862078735,0.0671965263201219,-0.0224259785158661,40,282,0.130491803278689,0.0740438210230536,0.156918032786885,0.0548121930115211,0,0,"oman",1.038546187,0,0,0,0,12.1605
"ala14",2010,"AlAqah","t1","ala14_t1",6,16,32.3611475409836,23.7516393442623,0.339220578816935,0.395613862078735,0.0671965263201219,-0.0224259785158661,40,282,0.130491803278689,0.0740438210230536,0.156918032786885,0.0548121930115211,0,0,"oman",1.332542742,0,0,0,0,3.152
